#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "cli_overrides": ["adapt", "camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "ransac", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_check.csv", "poses_csv": "phase_b/v2/poses_dotec_check.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": true, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "1", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "sha256": "a3583ec3b05ec4397f74222c4802234f7ee960b25f93061cb951120e268bc42f"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "sha256": "e03e2d3cb9ab767f90fac0f399769f4b339fe3fb3f711669b0cb05a6c895abd4"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "9736191d05aabb632fd2ee895ca3674d0f4aef8ce615de526d190722fdc258ff"}}, "git_commit": null, "timestamp": 1765382553.620288}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards
1765382567.840361,7.492,0,0,0.000,0.00000,0.000,0.000,61.961,,,,0.0500,5.000,0,0
1765382567.913757,14.674,0,0,0.000,0.00000,0.000,0.000,61.961,,,,0.0500,5.000,0,0
1765382567.978059,15.215,0,0,0.000,0.00000,0.000,0.000,61.961,,,,0.0500,5.000,0,0
1765382568.108686,14.309,5,5,36.013,2.16852,0.011,0.825,60.496,1335.2,0.6945,36.013,0.1499,14.990,0,0
1765382568.223081,7.984,5,5,35.831,2.12001,0.011,0.826,59.677,1309.5,0.6951,35.831,0.1514,15.136,0,0
1765382568.374289,7.491,6,6,35.005,2.35021,0.009,0.724,59.677,1199.4,0.6612,35.005,0.1581,15.811,0,0
1765382568.506866,7.292,6,6,34.915,2.38330,0.009,0.723,59.677,1196.0,0.6610,34.915,0.1581,15.811,0,0
1765382568.634902,7.598,6,6,34.860,2.33786,0.009,0.726,59.677,1193.9,0.6598,34.860,0.1581,15.811,0,0
1765382568.768162,7.458,5,5,35.949,2.19811,0.010,0.829,59.129,1324.8,0.6922,35.949,0.1505,15.048,0,0
1765382568.915634,7.460,5,5,35.744,2.14988,0.011,0.816,58.800,1318.6,0.6920,35.744,0.1508,15.083,0,0
1765382568.978708,7.448,1,1,46.141,0.00000,1.000,1.000,58.800,2162.6,0.7942,46.141,0.1531,15.311,0,0
1765382569.107240,14.699,6,6,34.621,2.29313,0.009,0.721,55.562,1177.8,0.6456,34.621,0.1581,15.811,0,0
1765382569.233177,7.659,5,5,35.732,2.14014,0.011,0.822,56.558,1314.6,0.6868,35.732,0.1511,15.107,0,0
1765382569.394534,7.312,6,6,34.754,2.31708,0.009,0.720,53.592,1185.2,0.6481,34.754,0.1581,15.811,0,0
1765382569.569928,5.154,5,5,35.839,2.16769,0.011,0.821,54.966,1317.2,0.6877,35.839,0.1509,15.091,0,0
1765382569.713149,7.167,6,6,34.769,2.29570,0.009,0.725,52.573,1184.7,0.6502,34.769,0.1581,15.811,0,0
1765382569.840179,7.681,5,5,35.763,2.12580,0.011,0.819,54.166,1316.8,0.6882,35.763,0.1509,15.094,0,0
1765382569.965426,7.690,6,6,34.818,2.31053,0.009,0.732,52.107,1189.1,0.6509,34.818,0.1581,15.811,0,0
1765382570.104775,7.284,6,6,34.834,2.32228,0.009,0.721,50.221,1191.6,0.6512,34.834,0.1581,15.811,0,0
1765382570.240089,7.517,6,6,34.868,2.31976,0.009,0.719,48.792,1191.6,0.6516,34.868,0.1581,15.811,0,0
1765382570.384575,7.446,5,5,35.953,2.17915,0.011,0.824,51.238,1325.1,0.6888,35.953,0.1505,15.047,0,0
1765382570.524768,7.565,6,6,34.880,2.33113,0.009,0.724,49.543,1191.6,0.6492,34.880,0.1581,15.811,0,0
1765382570.686483,5.972,5,5,35.998,2.18517,0.011,0.821,51.756,1326.6,0.6891,35.998,0.1504,15.038,0,0
1765382570.862125,5.986,6,6,34.840,2.32730,0.009,0.721,49.874,1191.2,0.6508,34.840,0.1581,15.811,0,0
1765382571.028376,6.073,5,5,35.931,2.19040,0.010,0.824,52.026,1325.8,0.6893,35.931,0.1504,15.042,0,0
1765382571.197940,5.699,5,5,35.948,2.19169,0.010,0.825,53.653,1325.0,0.6883,35.948,0.1505,15.047,0,0
1765382571.361712,6.341,5,5,35.957,2.19236,0.010,0.824,54.858,1325.8,0.6887,35.957,0.1504,15.043,0,0
1765382571.527876,6.080,5,5,35.939,2.18931,0.010,0.825,55.795,1324.7,0.6885,35.939,0.1505,15.049,0,0
1765382571.713397,5.771,5,5,35.946,2.18950,0.010,0.826,56.499,1325.4,0.6886,35.946,0.1505,15.045,0,0
1765382571.865424,6.045,5,5,35.956,2.19590,0.010,0.825,57.033,1324.9,0.6888,35.956,0.1505,15.048,0,0
1765382572.039905,6.093,5,5,35.968,2.19104,0.011,0.825,57.428,1325.4,0.6888,35.968,0.1504,15.045,0,0
1765382572.194841,6.023,6,6,34.854,2.32715,0.009,0.719,54.171,1191.4,0.6507,34.854,0.1581,15.811,0,0
1765382572.359180,6.041,6,6,34.872,2.32491,0.009,0.721,51.738,1191.9,0.6509,34.872,0.1581,15.811,0,0
1765382572.526480,5.949,6,6,34.894,2.32283,0.009,0.722,49.924,1192.6,0.6511,34.894,0.1581,15.811,0,0
1765382572.702441,5.859,6,6,34.898,2.32362,0.009,0.718,48.466,1193.8,0.6518,34.898,0.1581,15.811,0,0
1765382572.864112,6.007,6,6,34.913,2.32740,0.009,0.718,47.375,1193.7,0.6519,34.913,0.1581,15.811,0,0
1765382573.029363,6.083,6,6,34.901,2.32881,0.009,0.718,46.534,1193.8,0.6513,34.901,0.1581,15.811,0,0
1765382573.195456,6.074,6,6,34.908,2.32860,0.009,0.718,45.906,1193.3,0.6512,34.908,0.1581,15.811,0,0
1765382573.364454,5.830,6,6,34.904,2.32924,0.009,0.717,45.392,1193.4,0.6512,34.904,0.1581,15.811,0,0
1765382573.536776,6.024,6,6,34.917,2.32602,0.009,0.731,45.326,1193.9,0.6518,34.917,0.1581,15.811,0,0
1765382573.695644,6.079,6,6,34.915,2.32054,0.009,0.728,45.244,1193.4,0.6506,34.915,0.1581,15.811,0,0
1765382573.863960,5.969,6,6,34.918,2.32529,0.009,0.729,45.181,1194.1,0.6512,34.918,0.1581,15.811,0,0
1765382574.028233,6.005,6,6,34.933,2.32345,0.009,0.729,45.116,1194.1,0.6513,34.933,0.1581,15.811,0,0
1765382593.336363,30.379,6,6,35.296,2.30927,0.010,0.716,83.556,1213.7,0.6514,35.296,0.1572,15.722,0,0
1765382593.500438,6.006,6,6,35.330,2.30915,0.010,0.718,88.012,1210.4,0.6508,35.330,0.1574,15.743,0,0
1765382593.683521,5.884,6,6,35.354,2.30907,0.010,0.716,88.515,1213.6,0.6509,35.354,0.1572,15.723,0,0
1765382593.815715,6.832,6,6,35.314,2.32013,0.009,0.715,86.078,1212.5,0.6514,35.314,0.1573,15.729,0,0
1765382593.982532,7.451,6,6,35.366,2.31402,0.010,0.718,83.994,1212.4,0.6502,35.366,0.1573,15.730,0,0
1765382594.165157,5.838,6,6,35.378,2.31865,0.010,0.722,82.397,1212.4,0.6506,35.378,0.1573,15.730,0,0
1765382594.348347,5.171,6,6,35.379,2.32275,0.010,0.719,81.153,1212.3,0.6506,35.379,0.1573,15.731,0,0
1765382594.515475,6.094,6,6,35.395,2.32858,0.009,0.723,80.201,1213.7,0.6506,35.395,0.1572,15.722,0,0
