#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_c920_720p.csv", "poses_csv": "phase_b/v2/poses_dotec_c920_720p.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "573557a42826c5380bc3867f2f28b81a7f2be3c4fe86e1273e5a2173b39064b9"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "277bbcc38f32afb31f41ecb04e2b07da41211799d8d67942ddf0073810bc1809"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766251439.63643}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards
1766251447.166061,15.166,7,7,23.620,0.00000,0.033,0.329,76.514,575.2,0.6484,23.620,0.0500,5.000,0,0
1766251447.236752,15.432,7,7,23.636,0.00000,0.032,0.332,76.464,575.9,0.6488,23.636,0.0500,5.000,0,0
1766251447.308650,14.881,7,7,23.632,0.00000,0.032,0.331,76.475,575.6,0.6489,23.632,0.0500,5.000,0,0
1766251447.402560,10.254,7,7,23.644,0.00000,0.033,0.331,76.436,575.4,0.6490,23.644,0.0500,5.000,0,0
1766251447.465192,14.909,7,7,23.650,0.00000,0.033,0.332,76.424,575.6,0.6485,23.650,0.0500,5.000,0,0
1766251447.529817,15.057,7,7,23.637,0.00000,0.032,0.329,76.465,575.0,0.6482,23.637,0.0500,5.000,0,0
1766251447.594366,15.606,7,7,23.639,0.00000,0.033,0.331,76.465,575.8,0.6486,23.639,0.0500,5.000,0,0
1766251447.666622,15.087,7,7,23.621,0.00000,0.033,0.329,76.493,575.5,0.6490,23.621,0.0500,5.000,0,0
1766251447.769772,10.134,7,7,23.630,0.00000,0.033,0.330,76.494,575.3,0.6491,23.630,0.0500,5.000,0,0
1766251447.923566,6.039,7,7,23.634,0.00000,0.033,0.330,76.446,575.4,0.6479,23.634,0.0500,5.000,0,0
1766251447.989588,15.200,7,7,23.639,0.00000,0.033,0.332,76.369,575.2,0.6478,23.639,0.0500,5.000,0,0
1766251448.056492,15.101,7,7,23.643,0.00000,0.033,0.333,76.312,575.4,0.6488,23.643,0.0500,5.000,0,0
1766251448.119519,15.241,7,7,23.659,0.00000,0.033,0.330,76.334,575.6,0.6488,23.659,0.0500,5.000,0,0
1766251448.188307,15.293,7,7,23.627,0.00000,0.033,0.329,76.383,575.2,0.6488,23.627,0.0500,5.000,0,0
1766251448.252140,14.933,7,7,23.649,0.00000,0.033,0.331,76.352,575.7,0.6487,23.649,0.0500,5.000,0,0
1766251448.317773,15.193,7,7,23.632,0.00000,0.033,0.331,76.307,575.3,0.6494,23.632,0.0500,5.000,0,0
1766251448.386144,15.200,7,7,23.633,0.00000,0.033,0.332,76.242,575.0,0.6479,23.633,0.0500,5.000,0,0
1766251448.452598,15.152,7,7,23.643,0.00000,0.033,0.331,76.286,575.5,0.6488,23.643,0.0500,5.000,0,0
1766251448.520433,15.026,7,7,23.644,0.00000,0.033,0.331,76.298,576.2,0.6491,23.644,0.0500,5.000,0,0
1766251448.593165,15.289,7,7,23.630,0.00000,0.033,0.329,76.392,575.2,0.6484,23.630,0.0500,5.000,0,0
1766251448.699112,9.440,7,7,23.614,0.00000,0.033,0.332,76.282,575.5,0.6485,23.614,0.0500,5.000,0,0
1766251448.787897,10.835,7,7,23.626,0.00000,0.032,0.328,76.402,575.1,0.6480,23.626,0.0500,5.000,0,0
1766251448.852314,14.905,7,7,23.636,0.00000,0.033,0.330,76.434,575.2,0.6481,23.636,0.0500,5.000,0,0
1766251448.918122,15.270,7,7,23.631,0.00000,0.033,0.330,76.445,575.3,0.6484,23.631,0.0500,5.000,0,0
1766251448.982954,15.191,7,7,23.632,0.00000,0.033,0.331,76.371,575.1,0.6490,23.632,0.0500,5.000,0,0
1766251449.053159,14.934,7,7,23.640,0.00000,0.033,0.332,76.366,575.5,0.6490,23.640,0.0500,5.000,0,0
1766251449.118627,15.205,7,7,23.636,0.00000,0.033,0.330,76.380,575.2,0.6495,23.636,0.0500,5.000,0,0
1766251449.190858,15.013,7,7,23.636,0.00000,0.032,0.332,76.326,575.0,0.6485,23.636,0.0500,5.000,0,0
1766251449.311196,7.685,7,7,23.651,0.00000,0.033,0.333,76.296,575.3,0.6482,23.651,0.0500,5.000,0,0
1766251449.373808,15.057,7,7,23.657,0.00000,0.033,0.331,76.271,575.8,0.6483,23.657,0.0500,5.000,0,0
