#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "cli_overrides": ["adapt", "camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "ransac", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_paper.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/v2/poses_v2_full.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": true, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "sha256": "a3583ec3b05ec4397f74222c4802234f7ee960b25f93061cb951120e268bc42f"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "sha256": "fe24fb1afd868ebbf0d17c89865e0023b67ad83c862b7efdc4fab8598a079465"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_paper.yaml", "sha256": "e4048a572421f174e4670fbb51050d61e65957319f0f3d120df78c66f49c0a91"}}, "git_commit": null, "timestamp": 1764781077.070817}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1764782225.793042,10,101;105;109;200;201;202,96.726;90.884;94.306;79.454;87.259;79.183,-0.6207891706262832,1.0901418424538811,1.970583161123124,-0.30942240375966856,0.07684069941845585,0.28921264025910304,0.9911626323150938,-1.2955883275137994,-1.9051506861974532,0.058692998957982065,-0.3695471867969374,-0.20084493576619838,59.214,76.346
1764782225.927935,11,101;105;109;200;201;202,96.781;91.064;93.945;79.435;87.587;77.761,-0.6200762387625137,1.091403624801775,1.9704446299341782,-0.3097079001697048,0.07592270904480687,0.2899810191351899,0.9904503270671347,-1.296886880672124,-1.9052193083924545,0.058952069456798345,-0.3706664379508974,-0.19995926918292511,59.249,76.369
1764782226.061290,12,101;105;109;200;201;202,96.791;90.634;93.522;79.591;87.706;77.451,-0.6193136894261206,1.0927564860257846,1.9702716223010306,-0.30994624171442636,0.07515727387083267,0.2906502067920007,0.9896839928328596,-1.2982825668954039,-1.905267472121243,0.059119969216858886,-0.37166886214278255,-0.19915579006658024,59.287,76.395
1764782226.194871,13,101;105;109;200;201;202,97.842;90.849;94.036;79.868;87.205;78.025,-0.6193612615757326,1.0935036161555383,1.970971533779393,-0.31011907873023997,0.07468853869257285,0.29095237023921766,0.9898849168601229,-1.2989173095846769,-1.9060252460200913,0.05909984068898516,-0.3721125488036741,-0.19889468284992912,59.308,76.409
1764782226.326238,14,101;105;109;200;201;202,97.472;91.205;93.948;79.850;87.005;77.959,-0.6189847950993635,1.0938760431162597,1.9713505769498652,-0.31015995549170433,0.07445680224964744,0.29119368249173677,0.98958074790322,-1.299247481115635,-1.9065059660052899,0.059081369011691254,-0.37236835616754127,-0.19876651858944266,59.310,76.405
1764782226.460393,15,101;105;109;200;201;202,98.104;91.549;93.957;79.567;87.963;78.178,-0.6183704973073654,1.0946854238262864,1.9702403493977505,-0.3102623460872584,0.074177769213171,0.29160499930099504,0.988777810008326,-1.3002348872233138,-1.9055310854642646,0.059354562341054545,-0.3730068710457831,-0.19817202150465102,59.341,76.433
1764782226.595911,16,101;105;109;200;201;202,97.644;91.310;93.065;79.232;86.563;78.450,-0.6185188814417756,1.0950596590602844,1.9698151062290647,-0.3104289412243188,0.0738115742043599,0.2919494633485891,0.9888653390119891,-1.3006591102216047,-1.9050927754055507,0.059660872943674004,-0.37350486742179884,-0.197780477190661,59.364,76.456
1764782226.726796,17,101;105;109;200;201;202,97.715;91.708;93.549;79.768;86.614;78.451,-0.6190792544550394,1.0954528392796505,1.9693196774066228,-0.3105345723544563,0.07367312626938796,0.292178768717718,0.989362698943445,-1.3010934803729188,-1.9045095432956827,0.060000623099592754,-0.373801346565726,-0.1975594576769286,59.397,76.492
1764782226.864611,18,101;105;109;200;201;202,97.562;90.488;94.053;79.064;86.361;78.505,-0.6186908320763276,1.0954593706943718,1.9683820781905201,-0.310734580634422,0.07366483705623662,0.2922551742622207,0.9887951438882716,-1.3012526754866292,-1.9036185450615792,0.06004638706238177,-0.374138928650032,-0.1973473053937152,59.400,76.498
1764782226.995048,19,101;105;109;200;201;202,97.350;90.553;93.542;79.469;87.806;77.735,-0.6184805876783153,1.0962008352599992,1.9675322180347916,-0.3107007108331039,0.07344318742833986,0.2926022816958395,0.9884508446294036,-1.3021169261987553,-1.9028333187700435,0.060393114484392635,-0.37454576362606923,-0.19685608029556956,59.434,76.530
1764782227.123877,20,101;105;109;200;201;202,97.948;91.661;93.535;79.515;87.179;78.035,-0.6183577432032246,1.0963243215594978,1.9682498089697873,-0.3105566060645405,0.07335274073362942,0.29272802277292254,0.988459330339052,-1.3021410755413154,-1.9035992877236259,0.060392319381885565,-0.3744631948290223,-0.19693258591651233,59.427,76.519
1764782227.260189,21,101;105;109;200;201;202,98.536;91.426;93.562;80.036;86.527;78.360,-0.618194017301508,1.096367937254056,1.9682433678685194,-0.3103514315134442,0.07311439170050447,0.2929946165376931,0.9882919642297867,-1.302192490675393,-1.9036250077845271,0.06069846741749023,-0.3745183144145615,-0.1967056682355537,59.426,76.516
1764782227.395323,22,101;105;109;200;201;202,97.003;92.021;94.903;80.720;87.125;77.049,-0.6182039501971646,1.0955303651609603,1.9683767033665671,-0.3108052712176224,0.07350988017660759,0.2925429988849422,0.9882979629443424,-1.301345609281646,-1.9037053297547295,0.06013221405513593,-0.37443213164817163,-0.19724945686678744,59.392,76.487
1764782227.528315,23,101;105;109;200;201;202,98.210;92.024;93.676;81.285;87.165;76.753,-0.6183480873288276,1.0955369806405877,1.9677370605621385,-0.31092882433289903,0.07369765737030526,0.2924118629075932,0.9883298214535892,-1.3014377662880225,-1.9030239522436971,0.0601043796378411,-0.37446961769120646,-0.1972597632918843,59.403,76.502
1764782227.664872,24,101;105;109;200;201;202,97.657;91.331;93.706;80.894;87.237;76.090,-0.6187773877299254,1.0952691368284377,1.9677917156581972,-0.3111364122363146,0.07383544523510091,0.29229338346219763,0.9887703037350257,-1.3011459211997272,-1.9029852387181336,0.06001835971160743,-0.37446647735146793,-0.19748789263342828,59.401,76.504
1764782227.792861,25,101;105;109;200;201;202,97.511;91.440;93.273;80.484;86.750;76.218,-0.619222668152902,1.0954647277931422,1.9677034196307677,-0.3111686386725213,0.073786559261283,0.29225050452780293,0.989216923121688,-1.3013316388740839,-1.9028272744302386,0.06007500863614383,-0.3744850225148007,-0.19740512322588127,59.420,76.523
1764782227.932378,26,101;105;109;200;201;202,97.866;90.804;93.450;78.294;87.711;78.709,-0.6183867690176299,1.0962780364465055,1.9664115497745722,-0.3111669082749498,0.0734355519988815,0.2928692535863949,0.9881541800642983,-1.3023587576807263,-1.901706138912872,0.06056339242033058,-0.37519613729873286,-0.19670313436185397,59.448,76.549
1764782228.063934,27,101;105;109;200;201;202,97.859;90.656;93.275;79.160;87.777;77.767,-0.6178213190265724,1.0976182110518555,1.9668782486618228,-0.31078776793354296,0.07284052247764568,0.2934671742426918,0.9877050492089607,-1.3036407919738553,-1.9023738118503248,0.060901210174144946,-0.3755151967499395,-0.19607604616147,59.482,76.569
1764782228.193289,28,101;105;109;200;201;202,97.544;91.273;93.945;79.160;87.632;78.678,-0.6172614621115373,1.0984850503271961,1.965960300190091,-0.31046103110742224,0.07262504797169018,0.29384181835556744,0.9869945190044269,-1.304654352590383,-1.9015897945036844,0.06133174996348843,-0.37574275048810535,-0.19547308735873092,59.514,76.598
1764782228.326613,29,101;105;109;200;201;202,97.335;91.557;94.567;79.255;87.658;77.294,-0.6166582464682538,1.0982885895699648,1.9645553208153614,-0.3105051581233703,0.07283454136856042,0.29386980493430453,0.9861153037965392,-1.3046896090287337,-1.900244883344207,0.06146711914060138,-0.37590212071228096,-0.1953153044563689,59.510,76.598
1764782228.460352,30,101;105;109;200;201;202,97.626;91.651;94.803;79.190;87.527;78.487,-0.6168191066283664,1.0988860984805313,1.9637045427109046,-0.310218697840691,0.07280996473378981,0.2939717908662946,0.9861459601885737,-1.3053947633243623,-1.8993823551122013,0.061837349994079624,-0.3758732155979318,-0.1949331351084159,59.547,76.636
1764782228.594361,31,101;105;109;200;201;202,97.755;91.031;94.313;79.077;87.293;78.366,-0.6167048559093088,1.0990605676777163,1.9630891148511707,-0.31001697165429576,0.07287360365929066,0.2940399888550931,0.9859232353153605,-1.305660641763046,-1.8987831712849483,0.06206624543997173,-0.3758161960419754,-0.19476466583319002,59.559,76.649
1764782228.733441,32,101;105;109;200;201;202,97.644;91.816;95.134;78.678;87.116;78.876,-0.6163886204636517,1.0990831327946937,1.964061557363951,-0.3100035011921952,0.07297475118001143,0.29388517644931844,0.9857764469743776,-1.3055574927723108,-1.8998388047736592,0.061656742458380875,-0.37562325411662917,-0.19506387098713662,59.541,76.625
1764782228.859951,33,101;105;109;200;201;202,97.403;91.703;93.728;79.548;87.741;76.330,-0.6159423300886716,1.0982926568656632,1.9652664708042145,-0.31035349872874785,0.07305328691148193,0.2936803041818195,0.9855111659158742,-1.304623664256848,-1.9011033144058636,0.061043599534846574,-0.37559945415002194,-0.19560020749336082,59.486,76.567
1764782228.998923,34,101;105;109;200;201;202,97.727;92.271;94.142;81.044;87.280;76.615,-0.6166565122526299,1.0977692142232645,1.9658968511719404,-0.31069209230249173,0.07323141607976055,0.29338165537878774,0.9863392450869889,-1.3039837938112957,-1.9015870414470906,0.06072512200416423,-0.37548940293681593,-0.19606275619064895,59.474,76.559
1764782229.128782,35,101;105;109;200;201;202,96.973;90.908;94.049;79.985;86.885;75.732,-0.6176088064068149,1.096971094745861,1.9648889739863697,-0.3109240260031726,0.073427194009192,0.2932179130648774,0.9871048152999378,-1.3032974584194856,-1.9003301132261643,0.06099914122523058,-0.37547669530027805,-0.19616546370956994,59.476,76.576
1764782229.267673,36,101;105;109;200;201;202,96.921;91.456;94.263;79.614;87.275;77.230,-0.6182322612615496,1.0961851813758916,1.9642543631969087,-0.3112478481192441,0.07361345253217651,0.29291796277697046,0.9876016732779382,-1.3025842500954696,-1.899516006016712,0.06095019214378039,-0.3754649501957218,-0.19633161257995627,59.467,76.578
1764782229.395845,37,101;105;109;200;201;202,97.761;92.062;95.057;79.645;87.334;77.337,-0.6192616569781415,1.0952579617781844,1.9628852350705042,-0.3115353331573642,0.07410966628014087,0.2925182019858769,0.988376270147592,-1.3018184877231915,-1.8978665557390562,0.0610798798155822,-0.3753082574544084,-0.19660414866034168,59.469,76.598
1764782229.525484,38,101;105;109;200;201;202,97.809;91.763;93.984;79.368;87.531;78.743,-0.6194976716350281,1.0946406360039207,1.9629448963942167,-0.31168220421133846,0.07453839363818852,0.2921582853579641,0.9886078937594955,-1.3011894877707326,-1.8978451283177655,0.0607930038517048,-0.375022912858249,-0.19708567826587647,59.450,76.584
1764782229.661792,39,101;105;109;200;201;202,97.623;91.207;94.309;79.903;87.843;75.634,-0.6196084794913382,1.0946661555063697,1.9628202163121178,-0.3116652830822643,0.07458233458719717,0.29206764250131967,0.9886996258736949,-1.301227571468991,-1.8976990000759308,0.06077128996747051,-0.3749596587164094,-0.19707001068700067,59.455,76.590
1764782229.793266,40,101;105;109;200;201;202,97.561;91.218;94.263;82.923;87.598;76.424,-0.6187399420597655,1.096050230784895,1.9657098044597752,-0.31154991287862993,0.07346895548811219,0.29273380638349145,0.9883809211055169,-1.302218738897807,-1.9009081673685524,0.0605052147421212,-0.3754553861168685,-0.1966571031834727,59.455,76.563
1764782229.930732,41,101;105;109;200;201;202,98.154;90.815;93.179;81.459;88.669;76.508,-0.618490898565943,1.0964544944464278,1.9657633862682136,-0.3111895832560831,0.07351187177356014,0.29280607615843807,0.9881492684014584,-1.3026215847637603,-1.9010342673885468,0.0606242791594908,-0.3752432710897485,-0.19656892025331452,59.465,76.568
1764782230.062086,42,101;105;109;200;201;202,97.991;92.394;92.916;80.120;87.711;75.902,-0.6171449304378327,1.096828440406317,1.9653562584946327,-0.310954516407389,0.07377346981371577,0.2928839274025549,0.9867096513399756,-1.303110327126452,-1.9008835082752007,0.06047939740090347,-0.3752018438795568,-0.19654854190903875,59.455,76.551
1764782230.195712,43,101;105;109;200;201;202,97.374;91.667;94.486;79.381;86.350;77.158,-0.6166351756613703,1.0960276892902268,1.9658043586468485,-0.31115880297359,0.07382744112891383,0.29289823382435376,0.9862418020993465,-1.302278004677377,-1.9013826407844192,0.06026536525655468,-0.3752561992915023,-0.196874510720845,59.407,76.503
1764782230.327141,44,101;105;109;200;201;202,98.040;91.928;93.812;80.822;86.506;77.162,-0.6171639787791843,1.095898251605369,1.9660326907459413,-0.3111337324063301,0.0736196406521401,0.292928598067215,0.986820377301202,-1.302093447409701,-1.9015131184182472,0.0604283176761501,-0.37523345801314106,-0.19678594885133663,59.411,76.510
1764782230.459888,45,101;105;109;200;201;202,96.925;90.741;94.389;80.197;86.811;77.059,-0.617911081619167,1.0950100285557036,1.9656482951798273,-0.3114495617915689,0.07383221717800419,0.29263316718957755,0.9874857582085815,-1.301237699308335,-1.9009266416430828,0.06038031608951022,-0.3751597821424087,-0.19706519384548987,59.398,76.508
1764782230.587765,46,101;105;109;200;201;202,96.883;91.424;93.413;79.316;85.902;78.140,-0.6170938509378724,1.0955805740037226,1.967577779168151,-0.3111744743577845,0.07335781936650403,0.2929556517182961,0.9870179667107885,-1.3015604673755599,-1.9030893119490015,0.06016712845320349,-0.3751626722364065,-0.19701532289988272,59.379,76.472
1764782230.733917,47,101;105;109;200;201;202,97.293;91.243;93.948;79.007;87.211;77.960,-0.617784969359195,1.0952417507658192,1.965722949440242,-0.3113398087692784,0.07372987695394075,0.29273735082386376,0.9873779790893437,-1.301461531947025,-1.901040975141721,0.060456710965616126,-0.3751816713272536,-0.19694439743827738,59.403,76.510
1764782230.877126,48,101;105;109;200;201;202,97.739;90.610;93.762;79.041;87.720;77.293,-0.6187815588312509,1.0942870996639322,1.9643965637913392,-0.3114384921895892,0.07438347780670647,0.2921378824535305,0.9881257872221672,-1.3006642287051602,-1.8994394770389573,0.06048930383286062,-0.3747199923077213,-0.19728967525982477,59.404,76.529
1764782231.031083,49,101;105;109;200;201;202,97.600;91.443;93.733;79.978;88.438;79.171,-0.6188687095618137,1.0942808259991554,1.963745819172546,-0.3113947039278131,0.07430943686804724,0.29216781134642084,0.9880968419737394,-1.3007475727088094,-1.8987561772568267,0.060696361528083664,-0.3747850716345614,-0.1970477424750687,59.413,76.542
1764782231.162409,50,101;105;109;200;201;202,98.147;92.410;94.108;79.152;88.160;78.924,-0.6190095732854902,1.0943595406692215,1.9640472864016363,-0.31139620864423606,0.07442892797801497,0.29210373707712844,0.9882984105335217,-1.3007756393726368,-1.899045021255503,0.06059731908968012,-0.3746829231298264,-0.19722059910495002,59.415,76.543
1764782231.298623,51,101;105;109;200;201;202,97.783;91.858;93.981;78.899;88.195;78.224,-0.6186020105361661,1.0950500247357324,1.9638971245254602,-0.31143959615853767,0.07421508087447436,0.2924048003963502,0.9878771727418603,-1.3014976547535642,-1.8990093281994707,0.06068183291169768,-0.37506100764690165,-0.19692879409384256,59.435,76.557
1764782231.425155,52,101;105;109;200;201;202,97.412;91.871;94.940;78.784;87.344;78.300,-0.6186083987828364,1.095215951486772,1.9640987527555038,-0.3115470234596309,0.0740589856466362,0.2925361059748071,0.9879258824988162,-1.3016322860423182,-1.8992256988232363,0.06068915213826678,-0.3752583744520706,-0.19686424542747477,59.439,76.559
1764782231.559998,53,101;105;109;200;201;202,97.577;91.049;94.734;79.116;87.560;78.758,-0.6188096440447842,1.0947145607208886,1.9635861652267317,-0.31167865286191093,0.07430314802541182,0.2923749610601289,0.9880220796117738,-1.301201581753021,-1.8986313081665627,0.06068363276351378,-0.3751922306547169,-0.19704046564988228,59.430,76.557
1764782231.694239,54,101;105;109;200;201;202,97.758;90.435;94.055;79.265;87.602;78.265,-0.619034624006609,1.094879515092659,1.9630057567513535,-0.3116556706738863,0.07423039343206785,0.2924429979958274,0.9881528218080408,-1.3014376674382768,-1.8980064212351921,0.060910980282367785,-0.3752933703418952,-0.19681092549727908,59.448,76.578
1764782231.828295,55,101;105;109;200;201;202,98.398;91.787;94.809;80.083;87.621;77.108,-0.6190420805408289,1.0950884255403843,1.961703375494434,-0.3115893606755439,0.07432571537992949,0.29256694927723864,0.987931396150299,-1.3018305728264412,-1.896683299076432,0.06127714965156782,-0.37543335386652243,-0.19653260247520427,59.472,76.607
1764782231.962290,56,101;105;109;200;201;202,97.889;92.309;93.931;79.841;87.956;77.109,-0.6189629696314685,1.0954017822222708,1.962310168094623,-0.3114133441938303,0.07447258024071651,0.29249004385539573,0.9879709921404923,-1.3020566069487878,-1.8973400475863107,0.061109479135648695,-0.3751836735057227,-0.1967216737783422,59.475,76.604
1764782232.095575,57,101;105;109;200;201;202,97.361;92.338;94.047;80.332;88.092;76.524,-0.6185774999062492,1.0951144332727156,1.9609799831944963,-0.3113977132189522,0.07480635817935394,0.2924627724825932,0.9873253590359925,-1.3019810199469355,-1.8960269339805162,0.06127126194608533,-0.37519410677574927,-0.19669951196270025,59.471,76.607
1764782232.236162,58,101;105;109;200;201;202,98.408;91.443;93.745;81.339;88.478;76.714,-0.6186017680528744,1.0962080424927496,1.9607553814498866,-0.31130776901928664,0.07427845875817875,0.29275358055798695,0.9873464462598787,-1.30309232813505,-1.8958632387658918,0.06151488308676317,-0.3755769936517444,-0.19601225833010383,59.517,76.647
1764782232.359175,59,101;105;109;200;201;202,97.382;91.229;94.269;82.279;85.815;76.835,-0.6180024891246582,1.0960275484712296,1.9624053291776389,-0.3114224132378894,0.0738046273949277,0.29301103380706434,0.9870257792819094,-1.302704477205412,-1.8976512100359955,0.061252780040721655,-0.3757919968410698,-0.1960933522594289,59.477,76.597
1764782232.491754,60,101;105;109;200;201;202,98.484;91.239;94.472;81.869;87.040;75.970,-0.6178438277924887,1.0957404081647644,1.9633325987829149,-0.31144322103981537,0.07383741957307574,0.29284416895745213,0.9870217169898132,-1.3022949175567418,-1.8986118957579359,0.06091002697134568,-0.3755975646311142,-0.19637761277994611,59.452,76.568
1764782232.627997,61,101;105;109;200;201;202,98.149;91.420;93.935;81.117;86.548;77.165,-0.617830074186959,1.0955341444962705,1.9634413481343496,-0.31143425713391226,0.07402330636518807,0.29271188368033374,0.9870203800022369,-1.3020761930690432,-1.898712470880368,0.060789506936143684,-0.3754331642857717,-0.1965820987998106,59.442,76.559
1764782232.760272,62,101;105;109;200;201;202,97.930;90.520;94.852;80.573;87.660;76.871,-0.6178761056764304,1.0952861544286887,1.9628849716952632,-0.3115487776871275,0.07418581786287369,0.29262778022531527,0.9869582664231703,-1.3019090529428143,-1.8981175972013589,0.060800429313251234,-0.37546293133340586,-0.1966354386349185,59.440,76.562
1764782232.897158,63,101;105;109;200;201;202,97.894;91.219;94.521;81.246;87.952;76.189,-0.6179142314154611,1.0950770592091377,1.9630084289502974,-0.3116666882703467,0.07412036130985508,0.2926401325526522,0.9870126292762728,-1.3016830792242782,-1.8982237300556632,0.06076722858556166,-0.3755449545206794,-0.19667192737079517,59.432,76.554
1764782233.027458,64,101;105;109;200;201;202,97.839;91.425;94.868;81.075;88.112;75.701,-0.6179463557543885,1.0950008616038693,1.9620485580074658,-0.3117276816411765,0.07404569156925893,0.2927248501490193,0.9868689247981969,-1.3017441189674452,-1.8972288272314435,0.06102310648268852,-0.375751485072536,-0.19639161852610412,59.441,76.568
1764782526.225783,0,101;105;109;200;201,34.796;43.743;55.664;39.149;29.114,-0.521672766785344,1.059009377765828,1.9248647259395721,-0.33255913190592695,0.13890151289437266,0.27567108211037916,0.8804674168514217,-1.275402926508324,-1.8741510430446686,0.012280141952621514,-0.37470001202120723,-0.2468332085667178,56.409,73.392
1764782526.431251,1,101;105;109;200;201;202,97.473;93.934;95.523;81.309;88.863;77.377,-0.5407069455965918,1.0659736941319737,1.9354745544044116,-0.3295749385130945,0.12400460707509348,0.2791221517389393,0.9020660404451455,-1.2800800118847202,-1.8820330628902984,0.021918608353005506,-0.3755080786669353,-0.236509356058624,56.961,73.965
1764782526.669456,2,101;105;109;200;201;202,97.574;92.103;96.211;82.994;88.048;75.027,-0.5549528383118317,1.0725589152381054,1.9434362466649304,-0.3269467823459541,0.11238978198871583,0.2822334297697876,0.9182854503768374,-1.2849061952698095,-1.8880454918897027,0.029375510221764635,-0.37653939830015054,-0.2280574957194808,57.430,74.439
1764782526.925969,3,101;105;109;200;201;202,97.658;91.356;94.767;80.746;86.248;76.969,-0.5654297029332889,1.0787580568041446,1.952107825695485,-0.3242644614821036,0.1029519310911695,0.2853514720738548,0.9307719457980624,-1.2893804888311855,-1.8954429107281194,0.03514669496977778,-0.37723305778669974,-0.2215193913231764,57.797,74.786
1764782527.105355,4,101;105;109;200;201;202,97.949;91.423;94.735;81.276;87.623;78.315,-0.5752743746054658,1.0825077007784047,1.9568546886847056,-0.3219017614971067,0.09597203127212041,0.28726640332326003,0.9418275319416791,-1.292002200961961,-1.898777373830851,0.040171247090226625,-0.3773117825276148,-0.21626064333960185,58.098,75.096
1764782527.245565,5,101;105;109;200;201;202,98.392;90.853;94.911;83.356;89.076;74.932,-0.5830520515000585,1.087100611743184,1.9605809505176934,-0.31994039784878275,0.08985003263458237,0.2892231606207804,0.9506127246457596,-1.2956800684686436,-1.9014940254410644,0.04434848251102787,-0.37794222521418935,-0.21131137174373807,58.400,75.394
1764782527.385532,6,101;105;109;200;201;202,97.637;90.966;93.743;80.950;88.542;76.816,-0.5895119073424164,1.0898390195762777,1.963776606322371,-0.31819567484223604,0.08575764435965787,0.2903214025378232,0.9578947454749551,-1.2976516004235163,-1.9037846586881049,0.04737871047064594,-0.3777111646465202,-0.20814356387288815,58.607,75.605
1764782527.509977,7,101;105;109;200;201;202,97.755;90.971;93.611;81.683;88.115;75.834,-0.5942932150040183,1.0918566793437772,1.9662632759444085,-0.3168287425882247,0.08247018150455523,0.2914099940739643,0.9633072735008642,-1.2990811937170532,-1.9056043660770572,0.04986383017531698,-0.3776968478832638,-0.20562108564749867,58.759,75.758
1764782527.649614,8,101;105;109;200;201;202,97.634;90.278;94.448;80.648;87.872;76.982,-0.5981785603047396,1.093433126812632,1.9689052527972244,-0.31567390160687214,0.07970714284512023,0.29228442985836806,0.9678167121597739,-1.3000891017838903,-1.9077162262261793,0.051768958788542624,-0.3776068804173491,-0.20363622732206887,58.872,75.870
1764782527.796267,9,101;105;109;200;201;202,97.182;90.732;94.186;80.409;87.259;78.983,-0.6018888478286982,1.094183950826588,1.9701530678695707,-0.3147791319112551,0.07790527586796313,0.2926394655547522,0.9718672201307488,-1.3004881442786456,-1.9083765296951123,0.05333451896374933,-0.3772668361850092,-0.2022283617013231,58.966,75.973
1764782527.951991,10,101;105;109;200;201;202,97.351;91.332;94.776;81.080;87.807;78.098,-0.604870612374944,1.0948437241677207,1.9709675930680552,-0.3141389932113247,0.07666943476565696,0.2926774059281025,0.9750903243115477,-1.3008907210326768,-1.9087178695708358,0.05434605956301827,-0.37690300348517947,-0.20119050212146924,59.046,76.061
1764782528.083381,11,101;105;109;200;201;202,97.148;90.944;94.377;81.806;88.534;76.422,-0.6072157083652908,1.0955003389906635,1.9720639535235165,-0.31359414406505054,0.07532232497560666,0.2930711429523008,0.9777125858773393,-1.3012770030546101,-1.909462664064117,0.05538826713600831,-0.37684502941612946,-0.20019554958445368,59.109,76.127
1764782528.212999,12,101;105;109;200;201;202,97.489;90.814;93.941;80.907;86.569;76.617,-0.6087095137665456,1.0959693143353473,1.974244423920356,-0.31310771456867975,0.07421759567398564,0.29340301444333544,0.9796534358968109,-1.3013586360938023,-1.9114601462592875,0.055909631210884644,-0.3766531970648072,-0.19970387649365978,59.134,76.146
1764782528.351779,13,101;105;109;200;201;202,97.859;91.851;94.389;81.317;87.319;77.513,-0.6098488078276976,1.0959411400332368,1.9754960224983962,-0.31261761484263134,0.07343479517264119,0.2936536112333153,0.9810461724641192,-1.3010989072398795,-1.9125365139035992,0.056494970025420005,-0.37639340523083936,-0.199307026299264,59.142,76.155
1764782528.487896,14,101;105;109;200;201;202,97.478;90.160;94.174;81.013;87.113;77.901,-0.6098749949991212,1.0965158082476485,1.9774993553405529,-0.31230223540964647,0.07224857463718522,0.2942180646373837,0.9814555487351223,-1.3013751179198443,-1.9146236816721567,0.05676631120688627,-0.376635164665154,-0.19869655428817118,59.141,76.141
1764782528.617862,15,101;105;109;200;201;202,97.382;90.616;94.537;81.311;87.709;77.502,-0.6107525045134011,1.096913376147264,1.9777564767502447,-0.3119925852722756,0.07154948494372797,0.2944159072170652,0.9824142347563176,-1.3016912089124593,-1.9147554127286588,0.057276662551448365,-0.37665544630128733,-0.19805954591353594,59.173,76.173
1764782528.748805,16,101;105;109;200;201;202,97.701;90.889;94.568;81.008;88.424;76.917,-0.6122276524964005,1.09661527306312,1.9775426562674656,-0.31189657326565257,0.07126009386824861,0.29429806733448866,0.9838761706903378,-1.3013616993673494,-1.914250970063832,0.057713460224410554,-0.37648682068886613,-0.19779625708776974,59.196,76.207
1764782528.879059,17,101;105;109;200;201;202,97.311;91.389;94.509;80.861;88.600;77.357,-0.6125334010845089,1.0968252916193466,1.976617705671886,-0.3115940700670808,0.07124199170236312,0.29424485536141837,0.9840286655551866,-1.3016894119692513,-1.9132612312023114,0.05806648195339058,-0.37632403540746384,-0.19742833110930472,59.221,76.237
1764782529.014793,18,101;105;109;200;201;202,98.680;91.165;94.570;80.408;86.859;76.789,-0.6134939714122662,1.0964206532488447,1.9754446115101139,-0.3116346309103093,0.07165233120122357,0.2938495889724286,0.9847860570361826,-1.3014165363667463,-1.9118588441341617,0.058213295095673245,-0.3760389235351813,-0.19752644599422395,59.240,76.270
1764782529.148217,19,101;105;109;200;201;202,98.210;90.940;94.862;80.748;86.830;76.115,-0.6131165800019939,1.0964166670121536,1.9771530122130236,-0.31172845186155773,0.0714318539700284,0.2939136218956962,0.984709195066024,-1.301182122992366,-1.9136783330313951,0.05779791519884046,-0.37605807796937757,-0.1977961538288924,59.212,76.231
