#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "cli_overrides": ["adapt", "bench_print_every", "camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "max_tilt_jump_deg", "print_tilt", "ransac", "ransac_base_rot", "ransac_base_trans", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 80.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_fulltest.csv", "poses_csv": "phase_b/v2/poses_dotec_fulltest.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": true, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "1", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "sha256": "a3583ec3b05ec4397f74222c4802234f7ee960b25f93061cb951120e268bc42f"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC.yaml", "sha256": "fe24fb1afd868ebbf0d17c89865e0023b67ad83c862b7efdc4fab8598a079465"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "9736191d05aabb632fd2ee895ca3674d0f4aef8ce615de526d190722fdc258ff"}}, "git_commit": null, "timestamp": 1765377905.057058}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards
1765377922.105576,5.956,6,6,53.767,2.17643,0.006,0.775,62.028,2712.8,0.6111,53.767,0.1052,10.516,0,0
1765377922.273178,6.067,6,6,53.775,2.17732,0.006,0.776,62.019,2712.6,0.6110,53.775,0.1052,10.517,0,0
1765377922.434228,6.016,6,6,53.789,2.17630,0.006,0.777,62.006,2712.3,0.6107,53.789,0.1052,10.517,0,0
1765377922.615858,5.913,6,6,53.741,2.17211,0.006,0.773,62.032,2712.2,0.6113,53.741,0.1052,10.517,0,0
1765377922.825587,6.128,6,6,53.746,2.17429,0.006,0.775,62.034,2710.8,0.6112,53.746,0.1052,10.520,0,0
1765377923.031435,4.207,6,6,53.744,2.17678,0.006,0.776,62.019,2710.3,0.6114,53.744,0.1052,10.521,0,0
1765377923.225220,5.013,6,6,53.744,2.17539,0.006,0.777,62.013,2708.1,0.6109,53.744,0.1053,10.525,0,0
1765377923.475413,5.061,6,6,53.730,2.17718,0.006,0.775,62.007,2709.8,0.6115,53.730,0.1052,10.522,0,0
1765377923.655825,4.256,6,6,53.727,2.17508,0.006,0.774,62.002,2709.7,0.6113,53.727,0.1052,10.522,0,0
1765377923.816302,5.925,6,6,53.737,2.17446,0.006,0.773,62.012,2710.0,0.6114,53.737,0.1052,10.521,0,0
1765377923.992482,6.146,6,6,53.731,2.17495,0.006,0.773,62.032,2711.1,0.6113,53.731,0.1052,10.519,0,0
1765377924.207504,4.980,6,6,53.716,2.17667,0.006,0.775,62.041,2710.3,0.6115,53.716,0.1052,10.521,0,0
1765377924.407714,5.011,6,6,53.701,2.17761,0.006,0.775,62.039,2709.8,0.6116,53.701,0.1052,10.522,0,0
1765377924.605874,4.844,6,6,53.704,2.17780,0.006,0.775,62.039,2709.8,0.6114,53.704,0.1052,10.522,0,0
1765377924.773385,5.155,6,6,53.728,2.17734,0.006,0.775,62.034,2710.5,0.6112,53.728,0.1052,10.520,0,0
1765377924.942941,5.993,6,6,53.736,2.17298,0.006,0.776,62.035,2710.1,0.6113,53.736,0.1052,10.521,0,0
1765377925.111478,6.013,6,6,53.717,2.17762,0.006,0.775,62.032,2710.1,0.6117,53.717,0.1052,10.521,0,0
1765377925.305688,5.997,6,6,53.724,2.17706,0.006,0.775,62.036,2710.4,0.6114,53.724,0.1052,10.521,0,0
1765377925.513697,4.981,6,6,53.711,2.17541,0.006,0.775,62.039,2710.8,0.6115,53.711,0.1052,10.520,0,0
1765377925.715939,5.003,6,6,53.715,2.17507,0.006,0.774,62.062,2710.4,0.6115,53.715,0.1052,10.521,0,0
1765377925.930397,5.007,6,6,53.716,2.17579,0.006,0.774,62.074,2710.3,0.6113,53.716,0.1052,10.521,0,0
1765377926.124183,4.320,6,6,53.744,2.17626,0.006,0.776,62.065,2710.5,0.6109,53.744,0.1052,10.521,0,0
1765377926.311401,4.929,6,6,53.748,2.17745,0.006,0.776,62.066,2710.4,0.6113,53.748,0.1052,10.521,0,0
1765377926.474555,6.062,6,6,53.726,2.17641,0.006,0.774,62.091,2710.4,0.6114,53.726,0.1052,10.521,0,0
1765377926.677775,6.005,6,6,53.698,2.17515,0.006,0.775,62.105,2709.4,0.6113,53.698,0.1052,10.523,0,0
1765377926.894788,4.972,6,6,53.734,2.17650,0.006,0.776,62.091,2710.0,0.6112,53.734,0.1052,10.521,0,0
1765377927.115263,4.315,6,6,53.693,2.17659,0.006,0.775,62.083,2706.9,0.6116,53.693,0.1053,10.528,0,0
1765377927.358881,4.956,6,6,53.684,2.17793,0.006,0.776,62.079,2707.2,0.6114,53.684,0.1053,10.527,0,0
1765377927.610908,3.754,6,6,53.699,2.17602,0.006,0.775,62.078,2707.8,0.6114,53.699,0.1053,10.526,0,0
1765377927.852164,4.223,6,6,53.696,2.17776,0.006,0.776,62.070,2707.7,0.6114,53.696,0.1053,10.526,0,0
1765377928.068059,3.784,6,6,53.717,2.17584,0.006,0.775,62.073,2710.1,0.6111,53.717,0.1052,10.521,0,0
1765377928.293227,4.807,6,6,53.707,2.17561,0.006,0.777,62.064,2709.3,0.6111,53.707,0.1052,10.523,0,0
1765377928.547649,4.402,6,6,53.720,2.17549,0.006,0.775,62.063,2710.4,0.6114,53.720,0.1052,10.521,0,0
1765377928.765388,4.317,6,6,53.705,2.17616,0.006,0.774,62.067,2709.8,0.6114,53.705,0.1052,10.522,0,0
1765377928.994632,4.331,6,6,53.729,2.17456,0.006,0.776,62.057,2709.5,0.6114,53.729,0.1052,10.522,0,0
1765377929.179201,4.243,6,6,53.739,2.17312,0.006,0.777,62.053,2707.5,0.6111,53.739,0.1053,10.526,0,0
1765377929.356341,5.971,6,6,53.720,2.17607,0.006,0.775,62.073,2708.9,0.6112,53.720,0.1052,10.524,0,0
1765377929.545756,5.018,6,6,53.739,2.17671,0.006,0.775,62.083,2709.7,0.6112,53.739,0.1052,10.522,0,0
1765377929.714204,5.960,6,6,53.717,2.17735,0.006,0.776,62.084,2707.8,0.6113,53.717,0.1053,10.526,0,0
1765377930.248353,6.152,6,6,53.739,2.17570,0.006,0.777,62.063,2708.2,0.6112,53.739,0.1053,10.525,0,0
1765377930.543071,1.748,6,6,53.730,2.17726,0.006,0.776,62.067,2709.8,0.6117,53.730,0.1052,10.522,0,0
1765377930.904366,3.358,6,6,53.733,2.17659,0.006,0.777,62.045,2708.8,0.6113,53.733,0.1052,10.524,0,0
1765377931.218147,2.973,6,6,53.733,2.17406,0.006,0.775,62.049,2709.3,0.6113,53.733,0.1052,10.523,0,0
1765377931.481173,3.046,6,6,53.719,2.17691,0.006,0.775,62.045,2708.6,0.6114,53.719,0.1052,10.524,0,0
1765377931.871764,4.264,6,6,53.729,2.17522,0.006,0.774,62.057,2708.5,0.6113,53.729,0.1052,10.524,0,0
1765377932.178664,2.441,6,6,53.730,2.17453,0.006,0.780,62.025,2708.3,0.6111,53.730,0.1052,10.525,0,0
1765377932.483740,3.444,6,6,53.703,2.17720,0.006,0.776,62.042,2708.0,0.6111,53.703,0.1053,10.525,0,0
1765377932.769487,2.989,6,6,53.718,2.17620,0.006,0.777,62.042,2708.2,0.6113,53.718,0.1052,10.525,0,0
1765377933.025801,3.726,6,6,53.709,2.17639,0.006,0.778,62.036,2707.7,0.6113,53.709,0.1053,10.526,0,0
1765377933.271157,3.811,6,6,53.718,2.17738,0.006,0.780,62.007,2706.1,0.6108,53.718,0.1053,10.529,0,0
1765377933.549125,4.236,6,6,53.677,2.18102,0.006,0.776,61.990,2706.1,0.6117,53.677,0.1053,10.529,0,0
1765377933.814236,3.350,6,6,53.674,2.17673,0.006,0.776,62.009,2705.9,0.6116,53.674,0.1053,10.529,0,0
