#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/v2/debug_dotec_c920_720p.csv", "poses_csv": "phase_b/v2/poses_dotec_c920_720p.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "573557a42826c5380bc3867f2f28b81a7f2be3c4fe86e1273e5a2173b39064b9"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "277bbcc38f32afb31f41ecb04e2b07da41211799d8d67942ddf0073810bc1809"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766251439.63643}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1766251441.242559,10,101;102;103;104;200;201;202,31.606;69.841;69.884;54.401;70.434;64.332;75.452,0.3122194760350453,-1.3343723834498542,-0.5447243496501251,-1.0359009244437418,0.8409448035490589,0.36439263535792904,0.11090426790661337,-1.0218378714196685,1.3895090554634302,0.7092255865214456,1.1095644727820506,1.9898888738239702,77.332,53.783
1766251441.332920,11,101;102;103;104;200;201;202,35.278;69.521;69.409;56.952;71.730;64.099;76.186,0.3175978917980693,-1.3301324255897258,-0.5433571129331125,-1.043916802062948,0.8397287410404582,0.3643934713788186,0.11233530221824445,-1.025429725026004,1.3833851052133257,0.7098883117177626,1.1084925803577552,1.9987605577197762,77.176,54.017
1766251441.433754,12,101;102;103;104;200;201;202,35.462;68.905;69.981;54.800;71.500;63.684;76.881,0.32138251866126805,-1.3265972068906284,-0.5425785721362392,-1.0490743827679865,0.8391375751235666,0.36418563445601637,0.11355734083748338,-1.028517217782357,1.379001992530866,0.7102038789914441,1.1068288168935863,2.0055291106667568,77.037,54.213
1766251441.533437,13,101;102;103;104;200;201;202,33.610;71.460;67.913;54.772;72.846;65.539;75.094,0.3255919007876607,-1.3209635189186906,-0.5398706798801082,-1.055085227629359,0.8363570552372624,0.36580860898453,0.11744845478484574,-1.0323798046157395,1.3730621339486875,0.7106400287228579,1.105167186719778,2.0118693813093023,76.797,54.475
1766251441.630289,14,101;102;103;104;200;201;202,34.168;70.733;69.717;57.264;71.398;65.759;75.818,0.32899499021001727,-1.3184650832711111,-0.5386376460370693,-1.0605383017195513,0.8348775562951726,0.36602224744380474,0.11849694074515313,-1.034272929225559,1.3690869546755127,0.7109265604451077,1.105010015953534,2.0169788011773058,76.713,54.606
1766251441.727452,15,101;102;103;104;200;201;202,35.336;70.014;68.411;56.818;72.027;65.173;77.585,0.3313786517870504,-1.316191622436996,-0.537406928563236,-1.0644681833518892,0.8331887599903339,0.3664944277805659,0.11985517882976122,-1.0358380671818999,1.3660438126502983,0.710864109687587,1.1048818252241979,2.0204500232548672,76.627,54.715
1766251441.862117,16,101;102;103;104;200;201;202,34.377;69.565;68.439;54.216;70.896;64.547;74.713,0.3335607950776348,-1.3132733430254862,-0.5360337942965734,-1.067530722019226,0.8322448969882505,0.36699125788583026,0.12183572784390527,-1.0378414209042495,1.3629632409138748,0.7113307507522898,1.1035913621752467,2.0241806956475923,76.504,54.851
1766251441.965171,17,101;102;103;104;200;201;202,33.833;70.279;69.041;57.405;71.805;65.498;77.112,0.3357679983909233,-1.3116712674184419,-0.5352156397321026,-1.0707737378672433,0.8308926799574843,0.3672429879959035,0.12251035793950664,-1.0390347799011492,1.3603772521630082,0.7113331649923084,1.1034249941881662,2.0270418194929767,76.451,54.935
1766251442.072020,18,101;102;103;104;200;201;202,32.941;70.040;68.369;56.045;73.269;64.275;76.283,0.3369521934989277,-1.3108304058290117,-0.535169773465211,-1.07327636589453,0.8303041893783422,0.3671876647458855,0.1225569757777,-1.0398737837155232,1.359131812428553,0.7109227107687547,1.1038638671312424,2.029414068537762,76.422,54.987
1766251442.173147,19,101;102;103;104;200;201;202,35.770;70.301;69.005;56.030;72.430;64.317;76.283,0.3368645245014542,-1.3096224750630956,-0.5348799251001579,-1.0739525196564421,0.8297753794147492,0.36770669045631665,0.12361313389694976,-1.0407255314619388,1.3588066851874623,0.7104178938700704,1.1039770876375794,2.0302602245801746,76.356,55.039
