#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0, "spike_reset_after": 10}, "hud": {"enabled": false}, "logging": {"debug_metrics_csv": "Preliminary_report/runs/bench_clean/720p/debug_metrics.csv", "poses_csv": "Preliminary_report/runs/bench_clean/720p/poses.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "416ced30fbd86be9fd78c0e9845e0c4d470a9880bebda0eb2a612d21823f5dc3"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "d0e4db12a5153c0e7ac3625f5eec478b504b3bfc242bc8f0b4efbd0bfbadb1d7"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766339092.5016692}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards,spike_delta_trans_m,spike_delta_rot_deg,spike_trans_thresh_m,spike_rot_thresh_deg,spike_ref_age_frames,spike_ref_frame_idx,t_read_ms,t_gray_ms,t_detect_ms,t_reproj_ms,t_ransac_ms,t_fuse_ms,t_ekf_ms,t_hud_ms,t_log_ms,t_total_ms
1766339104.281735,29.713,7,7,22.558,0.00000,0.043,0.376,17.437,581.5,0.6422,22.558,0.0500,5.000,0,0,,,,,,,3.268,0.196,29.771,0.478,1.311,0.450,0.000,0.000,0.050,35.727
1766339104.346306,15.137,7,7,22.562,0.00000,0.043,0.376,16.691,581.4,0.6423,22.562,0.0500,5.000,0,0,,,,,,,33.563,0.124,28.337,0.496,1.355,0.443,0.000,0.000,0.055,64.531
1766339104.379278,29.989,7,7,22.558,0.00000,0.043,0.376,16.115,581.5,0.6422,22.558,0.0500,5.000,0,0,,,,,,,2.339,0.263,27.683,0.561,1.431,0.455,0.000,0.000,0.052,32.933
1766339104.409153,30.914,6,6,22.467,0.00000,0.047,0.408,16.984,608.4,0.6657,22.467,0.0500,5.000,0,0,,,,,,,1.714,0.147,25.737,0.423,1.143,0.417,0.000,0.000,0.049,29.835
1766339104.442371,30.077,6,6,22.457,0.00000,0.046,0.407,17.610,608.8,0.6672,22.457,0.0500,5.000,0,0,,,,,,,5.085,0.346,25.522,0.442,1.150,0.423,0.000,0.000,0.053,33.176
1766339104.474274,30.493,6,6,22.461,0.00000,0.047,0.409,18.124,609.0,0.6662,22.461,0.0500,5.000,0,0,,,,,,,4.663,0.117,24.901,0.426,1.140,0.413,0.000,0.000,0.053,31.863
1766339104.511561,30.228,6,6,22.443,0.00000,0.046,0.408,18.470,608.5,0.6673,22.443,0.0500,5.000,0,0,,,,,,,5.842,0.347,28.452,0.429,1.268,0.699,0.000,0.000,0.054,37.246
1766339104.579102,14.999,6,6,22.454,0.00000,0.047,0.409,18.781,608.8,0.6659,22.454,0.0500,5.000,0,0,,,,,,,35.225,0.125,29.951,0.432,1.135,0.422,0.000,0.000,0.056,67.500
1766339104.647875,15.094,7,7,22.560,0.00000,0.043,0.376,17.654,581.1,0.6419,22.560,0.0500,5.000,0,0,,,,,,,33.935,0.332,31.927,0.514,1.296,0.458,0.000,0.000,0.058,68.733
1766339104.714952,15.380,7,7,22.565,0.00000,0.043,0.376,16.791,581.2,0.6422,22.565,0.0500,5.000,0,0,,,,,,,30.181,0.112,34.312,0.476,1.310,0.436,0.000,0.000,0.058,67.037
1766339104.838982,7.544,7,7,22.575,0.00000,0.042,0.376,16.124,581.5,0.6417,22.575,0.0500,5.000,0,0,,,,,,,95.658,0.170,25.710,0.487,1.311,0.438,0.000,0.000,0.057,123.991
1766339104.872351,29.968,7,7,22.573,0.00000,0.043,0.379,15.640,581.2,0.6415,22.573,0.0500,5.000,0,0,,,,,,,4.995,0.343,25.565,0.490,1.298,0.434,0.000,0.000,0.051,33.328
1766339104.902384,30.560,6,6,22.460,0.00000,0.046,0.410,16.528,608.7,0.6659,22.460,0.0500,5.000,0,0,,,,,,,4.350,0.137,23.208,0.458,1.166,0.416,0.000,0.000,0.054,29.993
1766339104.935435,30.064,6,6,22.476,0.00000,0.046,0.410,17.310,608.5,0.6652,22.476,0.0500,5.000,0,0,,,,,,,7.577,0.349,22.851,0.457,1.162,0.409,0.000,0.000,0.052,33.010
1766339104.971896,30.235,7,7,22.549,0.00000,0.043,0.376,16.546,580.4,0.6415,22.549,0.0500,5.000,0,0,,,,,,,7.602,0.142,26.207,0.482,1.290,0.436,0.000,0.000,0.054,36.421
1766339105.003604,30.274,6,6,22.464,0.00000,0.047,0.409,17.260,608.4,0.6656,22.464,0.0500,5.000,0,0,,,,,,,4.171,0.353,24.865,0.454,1.153,0.411,0.000,0.000,0.052,31.666
1766339105.039077,29.796,7,7,22.567,0.00000,0.043,0.378,16.508,581.3,0.6416,22.567,0.0500,5.000,0,0,,,,,,,6.023,0.145,26.731,0.480,1.353,0.436,0.000,0.000,0.052,35.430
1766339105.072214,30.962,7,7,22.572,0.00000,0.043,0.379,15.979,581.3,0.6412,22.572,0.0500,5.000,0,0,,,,,,,2.849,0.151,27.644,0.488,1.312,0.437,0.000,0.000,0.060,33.096
1766339105.102802,30.174,6,6,22.468,0.00000,0.046,0.410,16.871,608.8,0.6651,22.468,0.0500,5.000,0,0,,,,,,,2.855,0.141,25.288,0.441,1.162,0.408,0.000,0.000,0.052,30.548
1766339105.169274,15.304,7,7,22.553,0.00000,0.043,0.376,16.246,580.8,0.6413,22.553,0.0500,5.000,0,0,,,,,,,37.595,0.138,26.167,0.501,1.304,0.440,0.000,0.000,0.057,66.417
1766339105.201349,30.579,6,6,22.453,0.00000,0.046,0.410,16.978,608.7,0.6660,22.453,0.0500,5.000,0,0,,,,,,,3.839,0.333,25.620,0.434,1.152,0.403,0.000,0.000,0.048,32.033
1766339105.236586,30.434,7,7,22.549,0.00000,0.043,0.376,16.249,581.2,0.6424,22.549,0.0500,5.000,0,0,,,,,,,4.623,0.150,27.992,0.465,1.281,0.431,0.000,0.000,0.052,35.197
1766339105.268872,29.859,6,6,22.464,0.00000,0.047,0.408,17.035,609.3,0.6664,22.464,0.0500,5.000,0,0,,,,,,,2.877,0.127,26.964,0.425,1.197,0.404,0.000,0.000,0.050,32.246
1766339105.300542,31.548,6,6,22.455,0.00000,0.046,0.411,17.608,608.6,0.6660,22.455,0.0500,5.000,0,0,,,,,,,2.289,0.363,26.719,0.462,1.173,0.413,0.000,0.000,0.054,31.630
1766339105.333233,30.004,6,6,22.464,0.00000,0.047,0.410,18.103,608.5,0.6657,22.464,0.0500,5.000,0,0,,,,,,,3.947,0.338,26.165,0.435,1.156,0.409,0.000,0.000,0.051,32.650
1766339105.367031,29.910,6,6,22.462,0.00000,0.047,0.408,18.482,608.9,0.6658,22.462,0.0500,5.000,0,0,,,,,,,4.691,0.153,26.642,0.439,1.163,0.467,0.000,0.000,0.052,33.759
1766339105.399037,30.977,6,6,22.464,0.00000,0.047,0.410,18.801,608.0,0.6662,22.464,0.0500,5.000,0,0,,,,,,,3.128,0.132,26.435,0.439,1.176,0.408,0.000,0.000,0.050,31.920
1766339105.434696,29.895,6,6,22.465,0.00000,0.047,0.408,19.079,608.2,0.6659,22.465,0.0500,5.000,0,0,,,,,,,4.617,0.123,28.565,0.478,1.172,0.421,0.000,0.000,0.061,35.616
1766339105.465616,31.461,6,6,22.458,0.00000,0.046,0.410,19.260,609.1,0.6664,22.458,0.0500,5.000,0,0,,,,,,,0.740,0.365,27.483,0.480,1.168,0.421,0.000,0.000,0.056,30.875
1766339105.498995,29.306,6,6,22.461,0.00000,0.047,0.409,19.389,608.4,0.6656,22.461,0.0500,5.000,0,0,,,,,,,3.945,0.181,26.960,0.452,1.172,0.414,0.000,0.000,0.055,33.338
1766339105.532167,29.970,6,6,22.467,0.00000,0.047,0.407,19.495,608.3,0.6661,22.467,0.0500,5.000,0,0,,,,,,,3.934,0.116,26.804,0.459,1.175,0.424,0.000,0.000,0.063,33.131
1766339105.563284,31.267,6,6,22.465,0.00000,0.046,0.410,19.606,608.1,0.6658,22.465,0.0500,5.000,0,0,,,,,,,2.745,0.145,25.922,0.476,1.155,0.411,0.000,0.000,0.066,31.075
1766339105.597750,29.579,6,6,22.456,0.00000,0.046,0.409,19.639,608.1,0.6662,22.456,0.0500,5.000,0,0,,,,,,,5.435,0.106,26.654,0.448,1.153,0.409,0.000,0.000,0.061,34.423
1766339105.632131,30.106,7,7,22.550,0.00000,0.043,0.375,18.309,580.8,0.6418,22.550,0.0500,5.000,0,0,,,,,,,4.183,0.115,27.535,0.497,1.297,0.436,0.000,0.000,0.057,34.337
1766339105.662963,31.123,6,6,22.472,0.00000,0.046,0.408,18.658,608.6,0.6667,22.472,0.0500,5.000,0,0,,,,,,,1.932,0.344,26.029,0.642,1.148,0.419,0.000,0.000,0.060,30.787
1766339105.696713,29.871,6,6,22.460,0.00000,0.047,0.409,18.910,608.3,0.6669,22.460,0.0500,5.000,0,0,,,,,,,4.579,0.134,26.752,0.444,1.177,0.411,0.000,0.000,0.052,33.706
1766339105.727750,31.254,6,6,22.466,0.00000,0.047,0.409,19.136,608.5,0.6654,22.466,0.0500,5.000,0,0,,,,,,,2.826,0.139,25.567,0.443,1.229,0.504,0.000,0.000,0.102,30.992
1766339105.761899,29.478,6,6,22.465,0.00000,0.047,0.408,19.354,608.0,0.6662,22.465,0.0500,5.000,0,0,,,,,,,5.708,0.110,25.778,0.441,1.417,0.443,0.000,0.000,0.052,34.103
1766339105.796415,30.366,6,6,22.450,0.00000,0.047,0.409,19.425,608.4,0.6662,22.450,0.0500,5.000,0,0,,,,,,,4.496,0.344,27.278,0.529,1.149,0.467,0.000,0.000,0.058,34.474
1766339105.830750,30.208,7,7,22.559,0.00000,0.043,0.376,18.125,581.1,0.6422,22.559,0.0500,5.000,0,0,,,,,,,3.084,0.165,28.489,0.488,1.346,0.448,0.000,0.000,0.060,34.294
1766339105.862628,29.873,6,6,22.453,0.00000,0.047,0.410,18.504,608.4,0.6653,22.453,0.0500,5.000,0,0,,,,,,,2.221,0.137,26.871,0.492,1.346,0.494,0.000,0.000,0.061,31.833
1766339105.894758,31.051,6,6,22.473,0.00000,0.047,0.410,18.817,608.4,0.6651,22.473,0.0500,5.000,0,0,,,,,,,2.550,0.108,27.055,0.425,1.168,0.572,0.000,0.000,0.058,32.088
1766339105.930639,29.410,7,7,22.569,0.00000,0.043,0.376,17.732,581.2,0.6420,22.569,0.0500,5.000,0,0,,,,,,,4.422,0.329,28.474,0.515,1.367,0.441,0.000,0.000,0.064,35.839
1766339105.962987,30.773,7,7,22.558,0.00000,0.043,0.377,16.930,581.2,0.6420,22.558,0.0500,5.000,0,0,,,,,,,1.010,0.155,28.470,0.532,1.423,0.462,0.000,0.000,0.061,32.279
1766339105.995389,30.579,6,6,22.458,0.00000,0.046,0.409,17.604,608.9,0.6659,22.458,0.0500,5.000,0,0,,,,,,,1.372,0.109,28.371,0.424,1.372,0.426,0.000,0.000,0.059,32.341
1766339106.028195,30.136,6,6,22.470,0.00000,0.047,0.408,18.153,608.3,0.6662,22.470,0.0500,5.000,0,0,,,,,,,2.172,0.339,27.841,0.433,1.280,0.475,0.000,0.000,0.062,32.763
1766339106.061557,30.109,6,6,22.486,0.00000,0.046,0.410,18.589,608.7,0.6650,22.486,0.0500,5.000,0,0,,,,,,,2.578,0.353,27.918,0.428,1.294,0.536,0.000,0.000,0.058,33.318
1766339106.094731,29.977,6,6,22.469,0.00000,0.046,0.410,18.932,608.5,0.6656,22.469,0.0500,5.000,0,0,,,,,,,2.580,0.150,27.906,0.419,1.239,0.615,0.000,0.000,0.064,33.134
1766339106.128319,30.632,7,7,22.555,0.00000,0.044,0.375,17.857,580.5,0.6420,22.555,0.0500,5.000,0,0,,,,,,,2.050,0.099,28.605,0.478,1.437,0.592,0.000,0.000,0.071,33.548
1766339106.160803,30.467,6,6,22.467,0.00000,0.047,0.410,18.350,608.6,0.6658,22.467,0.0500,5.000,0,0,,,,,,,1.277,0.338,28.437,0.435,1.133,0.492,0.000,0.000,0.063,32.436
1766339106.193680,30.186,6,6,22.456,0.00000,0.047,0.408,18.661,608.5,0.6660,22.456,0.0500,5.000,0,0,,,,,,,1.876,0.104,28.594,0.413,1.147,0.411,0.000,0.000,0.074,32.784
1766339106.225938,29.971,6,6,22.456,0.00000,0.047,0.409,18.963,608.2,0.6654,22.456,0.0500,5.000,0,0,,,,,,,2.414,0.319,27.336,0.401,1.129,0.411,0.000,0.000,0.057,32.216
1766339106.261639,30.154,7,7,22.573,0.00000,0.043,0.377,17.879,581.6,0.6421,22.573,0.0500,5.000,0,0,,,,,,,3.322,0.116,29.213,0.480,1.378,0.739,0.000,0.000,0.167,35.661
1766339106.325527,15.324,6,6,22.450,0.00000,0.046,0.408,18.259,608.4,0.6663,22.450,0.0500,5.000,0,0,,,,,,,32.871,0.321,28.383,0.445,1.147,0.410,0.000,0.000,0.062,63.843
1766339106.360205,30.838,7,7,22.574,0.00000,0.043,0.378,17.282,581.2,0.6416,22.574,0.0500,5.000,0,0,,,,,,,1.412,0.139,30.566,0.481,1.302,0.441,0.000,0.000,0.055,34.633
1766339106.425621,15.139,7,7,22.553,0.00000,0.042,0.376,16.548,580.9,0.6420,22.553,0.0500,5.000,0,0,,,,,,,32.787,0.098,29.908,0.531,1.343,0.460,0.000,0.000,0.074,65.371
1766339106.489278,14.674,6,6,22.459,0.00000,0.046,0.409,17.261,608.9,0.6661,22.459,0.0500,5.000,0,0,,,,,,,35.524,0.175,25.563,0.472,1.184,0.416,0.000,0.000,0.065,63.616
1766339106.522678,30.332,6,6,22.448,0.00000,0.047,0.407,17.817,608.9,0.6660,22.448,0.0500,5.000,0,0,,,,,,,4.836,0.135,26.154,0.448,1.159,0.413,0.000,0.000,0.060,33.357
1766339106.555965,30.674,6,6,22.450,0.00000,0.047,0.408,18.304,608.6,0.6661,22.450,0.0500,5.000,0,0,,,,,,,4.035,0.129,26.825,0.446,1.150,0.446,0.000,0.000,0.059,33.246
1766339106.592934,29.991,6,6,22.460,0.00000,0.047,0.407,18.666,608.3,0.6671,22.460,0.0500,5.000,0,0,,,,,,,4.095,0.394,30.209,0.435,1.160,0.421,0.000,0.000,0.062,36.929
1766339106.661648,15.086,7,7,22.558,0.00000,0.043,0.377,17.604,580.7,0.6413,22.558,0.0500,5.000,0,0,,,,,,,33.411,0.354,32.184,0.502,1.465,0.462,0.000,0.000,0.065,68.672
1766339106.726822,15.163,6,6,22.455,0.00000,0.047,0.408,18.085,609.2,0.6665,22.455,0.0500,5.000,0,0,,,,,,,30.651,0.127,31.926,0.458,1.170,0.531,0.000,0.000,0.048,65.133
1766339106.794430,15.259,6,6,22.479,0.00000,0.047,0.410,18.519,609.0,0.6657,22.479,0.0500,5.000,0,0,,,,,,,31.011,0.159,33.981,0.458,1.292,0.451,0.000,0.000,0.060,67.568
1766339106.919606,7.649,7,7,22.545,0.00000,0.043,0.376,17.411,580.9,0.6419,22.545,0.0500,5.000,0,0,,,,,,,94.147,0.389,28.048,0.514,1.317,0.446,0.000,0.000,0.056,125.137
1766339106.953035,30.536,7,7,22.583,0.00000,0.042,0.377,16.623,581.7,0.6416,22.583,0.0500,5.000,0,0,,,,,,,1.716,0.164,28.736,0.560,1.484,0.497,0.000,0.000,0.058,33.385
1766339106.983928,29.133,6,6,22.480,0.00000,0.047,0.409,17.374,608.0,0.6660,22.480,0.0500,5.000,0,0,,,,,,,2.609,0.147,25.766,0.460,1.182,0.414,0.000,0.000,0.058,30.848
1766339107.019059,31.434,7,7,22.579,0.00000,0.042,0.377,16.576,580.8,0.6422,22.579,0.0500,5.000,0,0,,,,,,,3.530,0.344,28.319,0.577,1.513,0.498,0.000,0.000,0.061,35.087
1766339107.052405,30.047,7,7,22.544,0.00000,0.043,0.376,15.932,581.0,0.6419,22.544,0.0500,5.000,0,0,,,,,,,1.664,0.196,28.906,0.500,1.361,0.440,0.000,0.000,0.063,33.286
1766339107.084546,29.681,6,6,22.472,0.00000,0.046,0.411,16.778,609.1,0.6651,22.472,0.0500,5.000,0,0,,,,,,,2.029,0.104,27.540,0.470,1.244,0.417,0.000,0.000,0.062,32.101
1766339107.116137,30.500,6,6,22.467,0.00000,0.046,0.411,17.482,608.4,0.6653,22.467,0.0500,5.000,0,0,,,,,,,2.674,0.203,26.446,0.449,1.151,0.408,0.000,0.000,0.060,31.549
1766339107.150317,29.559,6,6,22.467,0.00000,0.046,0.410,18.037,608.7,0.6654,22.467,0.0500,5.000,0,0,,,,,,,4.914,0.124,26.895,0.429,1.154,0.414,0.000,0.000,0.059,34.140
1766339107.186058,30.167,7,7,22.564,0.00000,0.043,0.378,17.136,580.9,0.6414,22.564,0.0500,5.000,0,0,,,,,,,3.883,0.108,29.161,0.500,1.314,0.442,0.000,0.000,0.073,35.700
1766339107.216848,30.652,6,6,22.460,0.00000,0.046,0.409,17.688,608.8,0.6659,22.460,0.0500,5.000,0,0,,,,,,,0.763,0.275,27.413,0.456,1.155,0.413,0.000,0.000,0.058,30.746
1766339107.247350,31.156,6,6,22.457,0.00000,0.046,0.408,18.167,608.6,0.6659,22.457,0.0500,5.000,0,0,,,,,,,2.071,0.132,25.950,0.476,1.194,0.417,0.000,0.000,0.061,30.460
1766339107.281917,29.624,7,7,22.545,0.00000,0.043,0.376,17.129,581.2,0.6429,22.545,0.0500,5.000,0,0,,,,,,,5.327,0.344,26.289,0.504,1.357,0.438,0.000,0.000,0.060,34.527
1766339107.315217,30.757,6,6,22.462,0.00000,0.047,0.408,17.702,608.3,0.6670,22.462,0.0500,5.000,0,0,,,,,,,3.271,0.135,27.571,0.451,1.151,0.414,0.000,0.000,0.059,33.257
1766339107.348245,30.328,6,6,22.470,0.00000,0.046,0.409,18.212,608.7,0.6658,22.470,0.0500,5.000,0,0,,,,,,,2.946,0.093,27.662,0.455,1.192,0.426,0.000,0.000,0.061,32.987
1766339107.382592,30.489,7,7,22.567,0.00000,0.043,0.376,17.271,580.9,0.6415,22.567,0.0500,5.000,0,0,,,,,,,2.716,0.340,28.711,0.512,1.328,0.433,0.000,0.000,0.060,34.306
1766339107.414987,29.924,7,7,22.560,0.00000,0.043,0.377,16.524,581.6,0.6421,22.560,0.0500,5.000,0,0,,,,,,,1.784,0.136,27.949,0.476,1.357,0.433,0.000,0.000,0.062,32.350
1766339107.445608,31.237,6,6,22.463,0.00000,0.047,0.411,17.305,608.9,0.6653,22.463,0.0500,5.000,0,0,,,,,,,1.406,0.156,26.373,0.436,1.465,0.450,0.000,0.000,0.060,30.580
1766339107.480691,29.399,6,6,22.468,0.00000,0.047,0.409,17.841,608.8,0.6660,22.468,0.0500,5.000,0,0,,,,,,,4.797,0.148,27.796,0.454,1.203,0.423,0.000,0.000,0.062,35.038
1766339107.514169,31.122,7,7,22.562,0.00000,0.042,0.377,16.977,580.9,0.6409,22.562,0.0500,5.000,0,0,,,,,,,1.848,0.114,28.894,0.545,1.318,0.441,0.000,0.000,0.066,33.436
1766339107.547483,30.066,6,6,22.473,0.00000,0.047,0.408,17.606,608.1,0.6663,22.473,0.0500,5.000,0,0,,,,,,,1.627,0.326,29.031,0.445,1.157,0.415,0.000,0.000,0.064,33.269
1766339107.581160,29.096,7,7,22.571,0.00000,0.043,0.378,16.805,580.9,0.6428,22.571,0.0500,5.000,0,0,,,,,,,2.684,0.122,28.313,0.491,1.311,0.447,0.000,0.000,0.059,33.636
1766339107.648023,15.300,7,7,22.553,0.00000,0.042,0.375,16.144,580.7,0.6426,22.553,0.0500,5.000,0,0,,,,,,,34.366,0.282,29.636,0.514,1.340,0.454,0.000,0.000,0.063,66.819
1766339107.713031,15.028,7,7,22.558,0.00000,0.043,0.376,15.668,581.3,0.6429,22.558,0.0500,5.000,0,0,,,,,,,34.048,0.345,28.069,0.505,1.321,0.449,0.000,0.000,0.060,64.967
1766339107.746275,31.637,7,7,22.583,0.00000,0.043,0.377,15.361,580.9,0.6419,22.583,0.0500,5.000,0,0,,,,,,,0.599,0.131,29.980,0.494,1.299,0.439,0.000,0.000,0.059,33.153
1766339107.781702,29.422,7,7,22.573,0.00000,0.043,0.376,15.113,580.7,0.6414,22.573,0.0500,5.000,0,0,,,,,,,1.388,0.312,31.246,0.478,1.297,0.448,0.000,0.000,0.064,35.382
1766339107.846450,15.094,6,6,22.464,0.00000,0.047,0.408,16.100,608.9,0.6658,22.464,0.0500,5.000,0,0,,,,,,,32.216,0.098,30.066,0.457,1.166,0.416,0.000,0.000,0.070,64.706
1766339107.911226,15.149,6,6,22.452,0.00000,0.047,0.410,16.941,608.6,0.6660,22.452,0.0500,5.000,0,0,,,,,,,33.474,0.163,28.692,0.427,1.293,0.439,0.000,0.000,0.067,64.730
1766339107.945629,30.544,6,6,22.461,0.00000,0.046,0.409,17.555,609.3,0.6664,22.461,0.0500,5.000,0,0,,,,,,,1.423,0.114,30.503,0.523,1.150,0.418,0.000,0.000,0.061,34.343
1766339108.012313,15.112,7,7,22.552,0.00000,0.043,0.376,16.709,581.0,0.6418,22.552,0.0500,5.000,0,0,,,,,,,33.210,0.114,30.568,0.472,1.529,0.469,0.000,0.000,0.065,66.643
1766339108.077447,15.078,6,6,22.466,0.00000,0.047,0.409,17.408,607.9,0.6663,22.466,0.0500,5.000,0,0,,,,,,,32.829,0.368,29.485,0.448,1.161,0.503,0.000,0.000,0.066,65.075
1766339108.142369,15.148,6,6,22.456,0.00000,0.047,0.408,17.907,608.8,0.6667,22.456,0.0500,5.000,0,0,,,,,,,33.725,0.148,28.751,0.449,1.167,0.415,0.000,0.000,0.067,64.878
1766339108.206647,15.416,6,6,22.475,0.00000,0.047,0.409,18.438,608.8,0.6652,22.475,0.0500,5.000,0,0,,,,,,,33.675,0.126,28.227,0.440,1.142,0.416,0.000,0.000,0.061,64.238
1766339108.241949,30.606,6,6,22.478,0.00000,0.046,0.409,18.772,608.8,0.6654,22.478,0.0500,5.000,0,0,,,,,,,2.069,0.272,30.707,0.434,1.149,0.411,0.000,0.000,0.061,35.261
1766339108.274256,29.476,6,6,22.481,0.00000,0.046,0.411,19.067,608.7,0.6645,22.481,0.0500,5.000,0,0,,,,,,,0.694,0.089,29.266,0.436,1.146,0.420,0.000,0.000,0.063,32.267
1766339108.340726,15.289,6,6,22.474,0.00000,0.047,0.410,19.284,608.6,0.6653,22.474,0.0500,5.000,0,0,,,,,,,33.792,0.125,30.245,0.442,1.154,0.430,0.000,0.000,0.060,66.430
1766339108.406966,15.129,6,6,22.468,0.00000,0.046,0.408,19.424,608.8,0.6658,22.468,0.0500,5.000,0,0,,,,,,,33.418,0.328,30.245,0.431,1.146,0.414,0.000,0.000,0.063,66.199
1766339108.472174,15.195,7,7,22.568,0.00000,0.043,0.377,18.237,581.1,0.6417,22.568,0.0500,5.000,0,0,,,,,,,32.991,0.113,29.509,0.514,1.314,0.445,0.000,0.000,0.063,65.165
1766339108.535915,15.076,6,6,22.455,0.00000,0.047,0.408,18.567,609.1,0.6660,22.455,0.0500,5.000,0,0,,,,,,,34.114,0.354,26.905,0.470,1.158,0.418,0.000,0.000,0.064,63.698
1766339108.569196,30.339,6,6,22.462,0.00000,0.047,0.409,18.876,608.2,0.6649,22.462,0.0500,5.000,0,0,,,,,,,3.333,0.115,27.547,0.446,1.170,0.415,0.000,0.000,0.057,33.238
1766339108.603476,30.746,7,7,22.568,0.00000,0.043,0.378,17.754,581.2,0.6413,22.568,0.0500,5.000,0,0,,,,,,,2.578,0.152,29.012,0.477,1.311,0.445,0.000,0.000,0.051,34.239
1766339108.669613,15.017,6,6,22.467,0.00000,0.047,0.409,18.270,607.8,0.6663,22.467,0.0500,5.000,0,0,,,,,,,34.889,0.152,28.750,0.446,1.158,0.418,0.000,0.000,0.066,66.096
1766339108.705014,30.511,7,7,22.582,0.00000,0.043,0.376,17.368,580.9,0.6421,22.582,0.0500,5.000,0,0,,,,,,,1.520,0.124,31.123,0.508,1.325,0.471,0.000,0.000,0.065,35.352
1766339108.771319,14.950,6,6,22.459,0.00000,0.047,0.409,17.936,608.4,0.6659,22.459,0.0500,5.000,0,0,,,,,,,33.016,0.348,30.615,0.446,1.159,0.418,0.000,0.000,0.051,66.263
1766339108.836824,15.401,6,6,22.455,0.00000,0.046,0.410,18.317,608.3,0.6655,22.455,0.0500,5.000,0,0,,,,,,,31.639,0.134,31.428,0.443,1.151,0.443,0.000,0.000,0.063,65.461
1766339108.905972,14.922,6,6,22.446,0.00000,0.047,0.408,18.653,608.8,0.6662,22.446,0.0500,5.000,0,0,,,,,,,33.152,0.373,33.324,0.453,1.162,0.423,0.000,0.000,0.063,69.108
1766339108.995471,10.195,7,7,22.562,0.00000,0.043,0.375,17.552,581.2,0.6420,22.562,0.0500,5.000,0,0,,,,,,,62.087,0.113,24.684,0.511,1.323,0.449,0.000,0.000,0.063,89.459
1766339109.028150,29.842,6,6,22.467,0.00000,0.046,0.411,18.087,608.3,0.6655,22.467,0.0500,5.000,0,0,,,,,,,6.099,0.275,23.967,0.442,1.165,0.414,0.000,0.000,0.062,32.639
1766339109.062983,31.448,6,6,22.455,0.00000,0.047,0.407,18.454,608.6,0.6660,22.455,0.0500,5.000,0,0,,,,,,,5.217,0.158,27.199,0.439,1.158,0.412,0.000,0.000,0.053,34.792
1766339109.096435,29.412,7,7,22.545,0.00000,0.042,0.376,17.418,580.6,0.6416,22.545,0.0500,5.000,0,0,,,,,,,4.384,0.140,26.374,0.487,1.309,0.438,0.000,0.000,0.063,33.411
1766339109.133205,30.217,7,7,22.568,0.00000,0.043,0.376,16.654,581.0,0.6420,22.568,0.0500,5.000,0,0,,,,,,,4.025,0.365,29.687,0.701,1.304,0.440,0.000,0.000,0.057,36.727
