#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "cli_overrides": ["bench", "camera", "ema_alpha", "fps", "height", "no_adapt", "ransac", "ransac_base_rot", "ransac_base_trans", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": null, "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_paper.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": false}, "health": {"max_tilt_jump_deg": 15.0}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses_v2_off_simple.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib.yaml", "sha256": "a3583ec3b05ec4397f74222c4802234f7ee960b25f93061cb951120e268bc42f"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_paper.yaml", "sha256": "e4048a572421f174e4670fbb51050d61e65957319f0f3d120df78c66f49c0a91"}}, "git_commit": null, "timestamp": 1763047706.2284591}
timestamp,frame,used_ids,decision_margins,rvec_cam_x,rvec_cam_y,rvec_cam_z,tvec_cam_x,tvec_cam_y,tvec_cam_z,rvec_world_x,rvec_world_y,rvec_world_z,tvec_world_x,tvec_world_y,tvec_world_z,tilt_cam_deg,tilt_world_deg
1763047712.060553,27,107;108;110;200;201;202,66.234;65.584;45.427;97.144;84.097;60.373,-0.09503848072498723,-0.472450727595229,-2.75667762539527,-0.09686359619343152,0.29581356464695313,0.17180919883557583,,,,,,,19.538,
1763047712.289245,28,107;108;110;200;201;202,65.948;65.374;52.150;95.521;91.904;63.974,-0.24047167977270098,-0.4692372149670125,-2.7326060854876757,-0.10699053745060086,0.2985832571955307,0.17515093194887335,,,,,,,21.488,
1763047712.529927,29,107;108;110;200;201;202,66.972;61.801;48.704;101.155;86.510;60.371,-0.20003442468898716,-0.47142423420315743,-2.7367783783879114,-0.1019352639544974,0.29719566544218023,0.17198614178281035,,,,,,,20.856,
1763047712.794343,30,107;108;110;200;201;202,64.987;63.410;45.440;95.633;82.570;65.036,-0.16429767740272258,-0.47158380462681443,-2.743157917653458,-0.09776737161827431,0.2953077590016556,0.1711451420988877,,,,,,,20.310,
1763047713.043629,31,107;108;110;200;201;202,65.553;64.836;44.289;91.265;85.171;61.360,-0.1438234839020422,-0.471101930669215,-2.745341451997559,-0.09721802902007742,0.2975327186024814,0.17072016848041344,,,,,,,20.025,
1763047713.266243,32,107;108;110;200;201;202,67.684;64.578;44.789;94.640;84.807;63.566,-0.12830530321222458,-0.4724590394612971,-2.747344629054428,-0.09587706954571273,0.2976701650685392,0.17038506851496626,,,,,,,19.894,
1763047713.508622,33,107;108;110;200;201;202,67.452;62.793;50.734;96.020;83.739;66.820,-0.11799088485461363,-0.4711844237977163,-2.745357023537327,-0.09245660033490004,0.2975962929261743,0.16890425302635698,,,,,,,19.751,
1763047713.730748,34,107;108;110;200;201;202,68.829;64.018;45.306;88.201;87.315;62.958,-0.11499115489082709,-0.4664147291907808,-2.7419377146461255,-0.09308608852551276,0.3006558039021976,0.16893143313877057,,,,,,,19.554,
1763047713.898481,35,107;108;110;200;201;202,67.421;63.169;47.803;90.106;90.168;60.185,-0.1158853467408394,-0.4607191610744658,-2.736555996803197,-0.09383420225077592,0.3031740544560359,0.16829778950265645,,,,,,,19.368,
1763047714.046354,36,107;108;200;201;202,63.186;61.319;91.567;86.706;65.372,-0.07054813569656335,-0.4520636812510241,-2.7677791459372845,-0.10107697543316801,0.28571363745201267,0.1848750036584591,,,,,,,18.506,
1763047714.181921,37,107;108;110;200;201;202,63.643;64.676;49.808;95.474;87.076;61.070,-0.07964509140311016,-0.4576045898000813,-2.7597741034641965,-0.09849224051852658,0.290142981906442,0.1791611913337037,,,,,,,18.824,
