#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0, "spike_reset_after": 10}, "hud": {"enabled": false}, "logging": {"debug_metrics_csv": "Preliminary_report/runs/bench_clean/1080p/debug_metrics.csv", "poses_csv": "Preliminary_report/runs/bench_clean/1080p/poses.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 1080, "width": 1920}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1920x1080.yaml", "sha256": "952be5b3ae075e7a682e9f0df1b90719a2f720999e5137c5c416f83951012924"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1920x1080.yaml", "sha256": "60a5e06a6e4c7d03766a5d0ec880f181abc2f6a8088620e79cc531b1f1b6642c"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766339172.167192}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards,spike_delta_trans_m,spike_delta_rot_deg,spike_trans_thresh_m,spike_rot_thresh_deg,spike_ref_age_frames,spike_ref_frame_idx,t_read_ms,t_gray_ms,t_detect_ms,t_reproj_ms,t_ransac_ms,t_fuse_ms,t_ekf_ms,t_hud_ms,t_log_ms,t_total_ms
1766339187.099919,15.245,7,7,37.318,0.0,0.017,0.185,57.317,1300.8,0.621,37.318,0.05,5.0,0,0,,,,,,,12.602,0.297,52.433,0.523,1.346,0.453,0.0,0.0,0.046,67.863
1766339187.164575,14.84,7,7,37.319,0.0,0.016,0.184,57.332,1301.1,0.6214,37.319,0.05,5.0,0,0,,,,,,,12.087,0.466,49.448,0.526,1.364,0.496,0.0,0.0,0.066,64.617
1766339187.23315,14.832,7,7,37.326,0.0,0.017,0.186,57.35,1300.5,0.6211,37.326,0.05,5.0,0,0,,,,,,,14.847,0.623,50.484,0.542,1.344,0.473,0.0,0.0,0.058,68.53
1766339187.298892,15.17,7,7,37.316,0.0,0.016,0.185,57.375,1299.7,0.6207,37.316,0.05,5.0,0,0,,,,,,,12.197,0.794,50.217,0.501,1.329,0.451,0.0,0.0,0.05,65.701
1766339187.363818,15.553,7,7,37.327,0.0,0.016,0.186,57.377,1300.6,0.6212,37.327,0.05,5.0,0,0,,,,,,,10.75,0.454,51.094,0.538,1.37,0.463,0.0,0.0,0.052,64.886
1766339187.462409,9.915,7,7,37.327,0.0,0.016,0.185,57.391,1300.6,0.6212,37.327,0.05,5.0,0,0,,,,,,,46.682,0.433,48.913,0.515,1.339,0.45,0.0,0.0,0.058,98.548
1766339187.525769,15.662,7,7,37.327,0.0,0.017,0.185,57.401,1300.4,0.6213,37.327,0.05,5.0,0,0,,,,,,,11.943,0.315,48.564,0.489,1.331,0.457,0.0,0.0,0.058,63.319
1766339187.593627,14.997,7,7,37.329,0.0,0.016,0.184,57.41,1300.6,0.6212,37.329,0.05,5.0,0,0,,,,,,,15.265,0.245,49.796,0.513,1.333,0.454,0.0,0.0,0.054,67.819
1766339187.662075,15.27,7,7,37.307,0.0,0.017,0.185,57.406,1300.2,0.6212,37.307,0.05,5.0,0,0,,,,,,,12.892,0.425,52.488,0.54,1.355,0.464,0.0,0.0,0.064,68.407
1766339187.72853,14.952,7,7,37.319,0.0,0.016,0.185,57.416,1300.6,0.6212,37.319,0.05,5.0,0,0,,,,,,,11.322,0.339,52.069,0.529,1.465,0.483,0.0,0.0,0.05,66.413
1766339187.7911,15.453,7,7,37.309,0.0,0.016,0.186,57.406,1300.3,0.6213,37.309,0.05,5.0,0,0,,,,,,,9.582,0.24,50.144,0.532,1.358,0.452,0.0,0.0,0.058,62.53
1766339187.857666,14.892,7,7,37.326,0.0,0.016,0.186,57.409,1300.6,0.621,37.326,0.05,5.0,0,0,,,,,,,14.162,0.349,49.473,0.504,1.355,0.455,0.0,0.0,0.062,66.525
1766339187.923784,14.992,7,7,37.309,0.0,0.017,0.185,57.412,1299.8,0.6208,37.309,0.05,5.0,0,0,,,,,,,14.302,0.243,49.028,0.483,1.353,0.453,0.0,0.0,0.057,66.078
1766339187.989285,15.43,7,7,37.326,0.0,0.017,0.185,57.41,1300.7,0.6218,37.326,0.05,5.0,0,0,,,,,,,12.991,0.418,49.484,0.528,1.34,0.477,0.0,0.0,0.065,65.462
1766339188.058802,14.664,7,7,37.318,0.0,0.017,0.184,57.415,1300.1,0.621,37.318,0.05,5.0,0,0,,,,,,,15.683,0.242,50.977,0.539,1.353,0.456,0.0,0.0,0.06,69.476
1766339188.123678,15.445,7,7,37.322,0.0,0.016,0.185,57.425,1300.8,0.6214,37.322,0.05,5.0,0,0,,,,,,,10.91,0.258,51.062,0.522,1.392,0.454,0.0,0.0,0.062,64.833
1766339188.19003,15.229,7,7,37.318,0.0,0.017,0.184,57.439,1300.8,0.6211,37.318,0.05,5.0,0,0,,,,,,,11.7,0.483,51.594,0.517,1.329,0.452,0.0,0.0,0.062,66.311
1766339188.293656,15.158,7,7,37.313,0.0,0.016,0.185,57.423,1300.7,0.6213,37.313,0.05,5.0,0,0,,,,,,,11.305,0.25,89.548,0.497,1.313,0.445,0.0,0.0,0.056,103.571
1766339188.353158,10.091,7,7,37.312,0.0,0.017,0.185,57.422,1300.2,0.6211,37.312,0.05,5.0,0,0,,,,,,,6.796,0.526,49.586,0.51,1.338,0.458,0.0,0.0,0.054,59.461
1766339188.420084,15.632,7,7,37.321,0.0,0.017,0.184,57.43,1300.6,0.6212,37.321,0.05,5.0,0,0,,,,,,,11.265,0.463,52.607,0.524,1.349,0.452,0.0,0.0,0.051,66.887
1766339188.487117,15.073,7,7,37.326,0.0,0.017,0.185,57.418,1300.4,0.6206,37.326,0.05,5.0,0,0,,,,,,,10.68,0.277,53.516,0.518,1.335,0.454,0.0,0.0,0.053,66.992
1766339188.553815,15.081,7,7,37.327,0.0,0.016,0.185,57.429,1300.8,0.6212,37.327,0.05,5.0,0,0,,,,,,,9.956,0.256,53.885,0.511,1.361,0.457,0.0,0.0,0.069,66.659
1766339188.618979,15.038,7,7,37.323,0.0,0.016,0.185,57.427,1301.2,0.6213,37.323,0.05,5.0,0,0,,,,,,,9.753,0.504,52.355,0.512,1.333,0.447,0.0,0.0,0.056,65.119
1766339188.688017,15.298,7,7,37.31,0.0,0.017,0.185,57.408,1300.8,0.6207,37.31,0.05,5.0,0,0,,,,,,,9.958,0.28,56.243,0.516,1.335,0.453,0.0,0.0,0.05,68.996
1766339188.753733,14.97,7,7,37.321,0.0,0.017,0.185,57.405,1300.8,0.6212,37.321,0.05,5.0,0,0,,,,,,,7.721,1.005,54.488,0.486,1.32,0.449,0.0,0.0,0.053,65.676
1766339188.82192,15.517,7,7,37.316,0.0,0.017,0.185,57.415,1301.1,0.6217,37.316,0.05,5.0,0,0,,,,,,,6.453,0.445,58.595,0.525,1.342,0.577,0.0,0.0,0.049,68.147
1766339188.885723,15.111,7,7,37.329,0.0,0.016,0.186,57.422,1300.9,0.6211,37.329,0.05,5.0,0,0,,,,,,,4.442,0.279,56.496,0.527,1.357,0.451,0.0,0.0,0.049,63.763
1766339188.950021,14.937,7,7,37.308,0.0,0.016,0.184,57.415,1300.9,0.6215,37.308,0.05,5.0,0,0,,,,,,,7.588,0.247,53.949,0.51,1.321,0.442,0.0,0.0,0.048,64.258
1766339189.016189,15.348,7,7,37.325,0.0,0.017,0.185,57.413,1300.5,0.6213,37.325,0.05,5.0,0,0,,,,,,,8.448,0.371,54.768,0.523,1.342,0.453,0.0,0.0,0.065,66.129
1766339189.080103,15.21,7,7,37.317,0.0,0.017,0.186,57.415,1300.3,0.6214,37.317,0.05,5.0,0,0,,,,,,,8.023,0.488,52.737,0.617,1.339,0.452,0.0,0.0,0.056,63.872
1766339189.155499,15.0,7,7,37.336,0.0,0.017,0.185,57.437,1301.0,0.6215,37.336,0.05,5.0,0,0,,,,,,,10.774,0.193,61.804,0.528,1.347,0.464,0.0,0.0,0.053,75.352
1766339189.221358,15.058,7,7,37.315,0.0,0.017,0.185,57.445,1301.0,0.6214,37.315,0.05,5.0,0,0,,,,,,,1.786,0.498,60.967,0.527,1.343,0.456,0.0,0.0,0.066,65.817
1766339189.281484,15.314,7,7,37.31,0.0,0.016,0.185,57.435,1300.5,0.6209,37.31,0.05,5.0,0,0,,,,,,,1.226,0.274,55.95,0.521,1.329,0.454,0.0,0.0,0.171,60.083
1766339189.389375,10.093,7,7,37.314,0.0,0.016,0.184,57.439,1301.0,0.6213,37.314,0.05,5.0,0,0,,,,,,,40.129,0.465,64.627,0.548,1.352,0.458,0.0,0.0,0.056,107.797
1766339189.487065,9.995,7,7,37.332,0.0,0.017,0.184,57.438,1300.6,0.6209,37.332,0.05,5.0,0,0,,,,,,,32.34,0.394,61.851,0.757,1.536,0.518,0.0,0.0,0.064,97.647
1766339189.57827,10.2,7,7,37.299,0.0,0.016,0.185,57.444,1300.5,0.6216,37.299,0.05,5.0,0,0,,,,,,,32.681,0.3,55.213,0.583,1.523,0.616,0.0,0.0,0.066,91.158
1766339189.652774,14.661,7,7,37.316,0.0,0.016,0.185,57.436,1300.7,0.6215,37.316,0.05,5.0,0,0,,,,,,,9.688,0.341,61.149,0.674,1.749,0.586,0.0,0.0,0.071,74.458
1766339189.77675,7.582,7,7,37.302,0.0,0.016,0.184,57.438,1299.6,0.6208,37.302,0.05,5.0,0,0,,,,,,,67.077,0.256,53.781,0.57,1.538,0.465,0.0,0.0,0.072,123.928
1766339189.843033,15.137,7,7,37.316,0.0,0.016,0.185,57.423,1300.7,0.6215,37.316,0.05,5.0,0,0,,,,,,,9.168,0.475,54.032,0.533,1.342,0.446,0.0,0.0,0.061,66.239
1766339189.904992,15.403,7,7,37.323,0.0,0.016,0.186,57.426,1301.1,0.6214,37.323,0.05,5.0,0,0,,,,,,,7.812,0.255,51.271,0.528,1.371,0.453,0.0,0.0,0.066,61.919
1766339189.972692,15.093,7,7,37.322,0.0,0.016,0.186,57.433,1300.5,0.6216,37.322,0.05,5.0,0,0,,,,,,,12.108,0.442,52.602,0.502,1.331,0.453,0.0,0.0,0.061,67.658
1766339190.036688,15.316,7,7,37.321,0.0,0.017,0.184,57.431,1300.5,0.6209,37.321,0.05,5.0,0,0,,,,,,,9.692,0.46,51.285,0.511,1.323,0.449,0.0,0.0,0.062,63.946
1766339190.102438,15.26,7,7,37.316,0.0,0.017,0.184,57.431,1300.8,0.622,37.316,0.05,5.0,0,0,,,,,,,11.236,0.471,51.444,0.527,1.336,0.46,0.0,0.0,0.07,65.709
1766339190.167603,14.832,7,7,37.318,0.0,0.016,0.185,57.417,1300.1,0.6207,37.318,0.05,5.0,0,0,,,,,,,12.908,0.304,49.368,0.508,1.359,0.453,0.0,0.0,0.06,65.124
1766339190.236847,15.295,7,7,37.316,0.0,0.016,0.186,57.421,1300.5,0.6212,37.316,0.05,5.0,0,0,,,,,,,13.124,0.492,53.042,0.527,1.347,0.455,0.0,0.0,0.057,69.204
1766339190.302406,15.011,7,7,37.307,0.0,0.017,0.185,57.416,1300.1,0.6212,37.307,0.05,5.0,0,0,,,,,,,10.496,0.204,52.211,0.541,1.373,0.463,0.0,0.0,0.065,65.517
1766339190.367207,15.058,7,7,37.319,0.0,0.017,0.184,57.424,1300.5,0.6208,37.319,0.05,5.0,0,0,,,,,,,11.348,0.333,50.59,0.492,1.328,0.445,0.0,0.0,0.064,64.76
1766339190.431356,15.405,7,7,37.311,0.0,0.016,0.186,57.418,1300.3,0.6211,37.311,0.05,5.0,0,0,,,,,,,11.46,0.354,49.758,0.534,1.334,0.451,0.0,0.0,0.058,64.108
1766339190.502856,15.04,7,7,37.323,0.0,0.017,0.186,57.427,1300.9,0.6212,37.323,0.05,5.0,0,0,,,,,,,13.802,0.52,54.571,0.523,1.368,0.45,0.0,0.0,0.063,71.46
1766339190.567505,14.867,7,7,37.325,0.0,0.016,0.185,57.427,1300.8,0.621,37.325,0.05,5.0,0,0,,,,,,,9.564,0.246,52.251,0.533,1.335,0.458,0.0,0.0,0.061,64.607
1766339190.631287,15.48,7,7,37.33,0.0,0.016,0.187,57.41,1300.4,0.6207,37.33,0.05,5.0,0,0,,,,,,,9.514,0.345,51.071,0.53,1.339,0.534,0.0,0.0,0.16,63.741
1766339190.696559,15.04,7,7,37.314,0.0,0.016,0.186,57.407,1300.9,0.6211,37.314,0.05,5.0,0,0,,,,,,,12.214,0.294,49.995,0.647,1.366,0.464,0.0,0.0,0.062,65.225
1766339190.802243,10.3,7,7,37.31,0.0,0.016,0.185,57.41,1300.5,0.6216,37.31,0.05,5.0,0,0,,,,,,,44.036,0.231,58.854,0.518,1.329,0.447,0.0,0.0,0.062,105.642
1766339190.868059,15.111,7,7,37.306,0.0,0.017,0.186,57.396,1300.6,0.6214,37.306,0.05,5.0,0,0,,,,,,,4.532,0.284,58.452,0.513,1.318,0.452,0.0,0.0,0.062,65.775
1766339190.934805,15.135,7,7,37.318,0.0,0.017,0.184,57.39,1300.7,0.6211,37.318,0.05,5.0,0,0,,,,,,,4.764,0.292,58.832,0.562,1.492,0.499,0.0,0.0,0.064,66.68
1766339190.996153,15.229,7,7,37.316,0.0,0.017,0.185,57.401,1300.7,0.621,37.316,0.05,5.0,0,0,,,,,,,3.703,0.295,54.181,0.581,1.642,0.533,0.0,0.0,0.096,61.3
1766339191.068906,15.009,7,7,37.312,0.0,0.017,0.185,57.399,1300.1,0.6214,37.312,0.05,5.0,0,0,,,,,,,8.976,0.337,59.77,0.762,1.938,0.633,0.0,0.0,0.078,72.697
1766339191.145856,15.07,7,7,37.313,0.0,0.016,0.185,57.41,1300.1,0.6213,37.313,0.05,5.0,0,0,,,,,,,2.456,0.301,70.057,0.726,2.204,0.721,0.0,0.0,0.079,76.77
1766339191.248493,10.147,7,7,37.309,0.0,0.017,0.185,57.412,1300.5,0.621,37.309,0.05,5.0,0,0,,,,,,,24.176,0.598,73.411,0.792,2.53,0.757,0.0,0.0,0.079,102.576
1766339191.362531,7.559,7,7,37.328,0.0,0.017,0.185,57.42,1300.8,0.6215,37.328,0.05,5.0,0,0,,,,,,,53.842,0.481,56.479,0.56,1.848,0.524,0.0,0.0,0.067,113.979
1766339191.428323,15.076,7,7,37.31,0.0,0.017,0.184,57.425,1300.1,0.6211,37.31,0.05,5.0,0,0,,,,,,,6.145,0.29,56.317,0.608,1.508,0.628,0.0,0.0,0.072,65.744
1766339191.496889,15.054,7,7,37.318,0.0,0.017,0.185,57.409,1300.4,0.6212,37.318,0.05,5.0,0,0,,,,,,,6.781,0.494,58.318,0.51,1.688,0.485,0.0,0.0,0.069,68.518
1766339191.553077,15.324,6,6,37.927,0.0,0.02,0.218,56.932,1362.5,0.6457,37.927,0.05,5.0,0,0,,,,,,,3.473,0.256,50.061,0.481,1.177,0.414,0.0,0.0,0.063,56.141
1766339191.622267,15.036,7,7,37.32,0.0,0.016,0.185,57.026,1300.9,0.6213,37.32,0.05,5.0,0,0,,,,,,,13.795,0.439,52.276,0.506,1.357,0.481,0.0,0.0,0.065,69.145
1766339191.688157,15.058,7,7,37.323,0.0,0.016,0.185,57.099,1300.1,0.6207,37.323,0.05,5.0,0,0,,,,,,,11.012,0.248,52.135,0.482,1.319,0.445,0.0,0.0,0.052,65.845
1766339191.75371,15.28,7,7,37.318,0.0,0.016,0.184,57.181,1300.5,0.6213,37.318,0.05,5.0,0,0,,,,,,,10.55,0.42,52.024,0.512,1.318,0.445,0.0,0.0,0.063,65.491
1766339191.817888,15.129,7,7,37.321,0.0,0.017,0.186,57.223,1300.7,0.6217,37.321,0.05,5.0,0,0,,,,,,,11.117,0.263,50.164,0.512,1.402,0.449,0.0,0.0,0.071,64.137
1766339191.885016,15.35,7,7,37.319,0.0,0.017,0.185,57.275,1301.0,0.6212,37.319,0.05,5.0,0,0,,,,,,,12.073,0.357,52.103,0.512,1.335,0.452,0.0,0.0,0.066,67.074
1766339191.952429,14.946,7,7,37.315,0.0,0.017,0.184,57.301,1300.3,0.6209,37.315,0.05,5.0,0,0,,,,,,,11.858,0.356,52.542,0.54,1.365,0.471,0.0,0.0,0.068,67.366
1766339192.017623,15.16,7,7,37.311,0.0,0.017,0.186,57.329,1300.7,0.6213,37.311,0.05,5.0,0,0,,,,,,,10.416,0.255,51.955,0.534,1.318,0.456,0.0,0.0,0.062,65.152
1766339192.085724,15.042,7,7,37.324,0.0,0.016,0.185,57.352,1300.8,0.6213,37.324,0.05,5.0,0,0,,,,,,,11.705,0.306,53.491,0.508,1.384,0.446,0.0,0.0,0.062,68.061
1766339192.149966,14.933,7,7,37.32,0.0,0.016,0.185,57.378,1300.6,0.621,37.32,0.05,5.0,0,0,,,,,,,10.571,0.409,50.621,0.581,1.336,0.453,0.0,0.0,0.06,64.2
1766339192.21571,15.5,7,7,37.309,0.0,0.017,0.186,57.389,1300.0,0.6214,37.309,0.05,5.0,0,0,,,,,,,10.847,0.294,52.036,0.493,1.362,0.449,0.0,0.0,0.063,65.704
1766339192.288133,15.149,7,7,37.314,0.0,0.017,0.185,57.403,1300.3,0.6209,37.314,0.05,5.0,0,0,,,,,,,11.116,0.293,58.196,0.548,1.484,0.503,0.0,0.0,0.066,72.382
1766339192.354554,15.194,7,7,37.331,0.0,0.017,0.185,57.406,1300.7,0.6215,37.331,0.05,5.0,0,0,,,,,,,4.504,0.301,58.772,0.563,1.498,0.502,0.0,0.0,0.066,66.377
1766339192.420936,14.777,7,7,37.317,0.0,0.016,0.185,57.414,1300.6,0.6212,37.317,0.05,5.0,0,0,,,,,,,5.757,0.287,57.503,0.572,1.486,0.498,0.0,0.0,0.064,66.338
1766339192.483909,15.592,7,7,37.323,0.0,0.016,0.186,57.413,1300.3,0.6211,37.323,0.05,5.0,0,0,,,,,,,3.508,0.218,56.394,0.554,1.521,0.498,0.0,0.0,0.065,62.928
1766339192.55012,15.08,7,7,37.319,0.0,0.016,0.186,57.408,1300.6,0.6211,37.319,0.05,5.0,0,0,,,,,,,6.847,0.365,56.14,0.555,1.502,0.505,0.0,0.0,0.064,66.167
1766339192.617199,14.923,7,7,37.305,0.0,0.016,0.185,57.393,1300.3,0.6209,37.305,0.05,5.0,0,0,,,,,,,7.648,0.23,56.297,0.596,1.497,0.517,0.0,0.0,0.072,67.034
1766339192.683355,15.299,7,7,37.322,0.0,0.017,0.186,57.405,1300.1,0.6215,37.322,0.05,5.0,0,0,,,,,,,5.929,0.277,57.045,0.581,1.519,0.507,0.0,0.0,0.069,66.107
1766339192.753061,15.4,7,7,37.308,0.0,0.017,0.185,57.421,1301.3,0.6216,37.308,0.05,5.0,0,0,,,,,,,4.71,0.307,61.405,0.624,1.755,0.578,0.0,0.0,0.079,69.659
1766339192.821134,15.039,7,7,37.327,0.0,0.016,0.183,57.435,1300.6,0.6209,37.327,0.05,5.0,0,0,,,,,,,1.491,0.459,62.824,0.669,1.734,0.58,0.0,0.0,0.065,68.02
1766339192.92417,10.165,7,7,37.309,0.0,0.016,0.185,57.434,1300.6,0.6213,37.309,0.05,5.0,0,0,,,,,,,31.797,0.551,67.417,0.648,1.719,0.589,0.0,0.0,0.066,102.983
1766339193.013988,9.953,7,7,37.317,0.0,0.016,0.185,57.433,1300.7,0.6212,37.317,0.05,5.0,0,0,,,,,,,29.242,0.278,56.549,0.965,1.836,0.647,0.0,0.0,0.069,89.769
1766339193.078547,15.318,7,7,37.317,0.0,0.017,0.186,57.42,1300.8,0.621,37.317,0.05,5.0,0,0,,,,,,,4.712,0.258,56.507,0.587,1.637,0.549,0.0,0.0,0.078,64.51
1766339193.145188,15.386,7,7,37.329,0.0,0.016,0.184,57.424,1300.8,0.6211,37.329,0.05,5.0,0,0,,,,,,,5.142,0.264,58.307,0.584,1.513,0.512,0.0,0.0,0.074,66.589
1766339193.21825,14.898,7,7,37.315,0.0,0.017,0.185,57.428,1300.8,0.6212,37.315,0.05,5.0,0,0,,,,,,,5.627,0.258,63.156,1.529,1.564,0.53,0.0,0.0,0.118,73.008
1766339193.32073,10.114,7,7,37.301,0.0,0.016,0.185,57.411,1301.0,0.6216,37.301,0.05,5.0,0,0,,,,,,,31.421,0.752,67.381,0.58,1.516,0.512,0.0,0.0,0.062,102.412
1766339193.417936,10.121,7,7,37.323,0.0,0.016,0.185,57.42,1300.4,0.6214,37.323,0.05,5.0,0,0,,,,,,,27.769,0.334,65.152,0.672,2.325,0.623,0.0,0.0,0.068,97.16
1766339193.517711,10.131,7,7,37.31,0.0,0.017,0.185,57.418,1300.6,0.6215,37.31,0.05,5.0,0,0,,,,,,,29.249,0.249,66.93,0.888,1.609,0.52,0.0,0.0,0.081,99.707
1766339193.606116,10.02,7,7,37.315,0.0,0.016,0.185,57.407,1300.3,0.6217,37.315,0.05,5.0,0,0,,,,,,,29.295,0.319,55.901,0.575,1.519,0.51,0.0,0.0,0.06,88.36
1766339193.674979,15.468,7,7,37.308,0.0,0.017,0.185,57.406,1300.6,0.6212,37.308,0.05,5.0,0,0,,,,,,,5.541,0.298,60.085,0.593,1.543,0.509,0.0,0.0,0.068,68.817
1766339193.736525,14.916,7,7,37.308,0.0,0.017,0.184,57.405,1300.7,0.6214,37.308,0.05,5.0,0,0,,,,,,,3.717,0.232,54.685,0.599,1.515,0.506,0.0,0.0,0.067,61.497
1766339193.804809,14.96,7,7,37.317,0.0,0.017,0.186,57.413,1301.2,0.6214,37.317,0.05,5.0,0,0,,,,,,,8.965,0.654,55.746,0.567,1.508,0.504,0.0,0.0,0.071,68.185
1766339193.866413,15.586,7,7,37.315,0.0,0.016,0.186,57.417,1300.7,0.6214,37.315,0.05,5.0,0,0,,,,,,,4.889,0.265,52.907,0.594,2.001,0.488,0.0,0.0,0.244,61.552
1766339193.92918,15.22,7,7,37.323,0.0,0.017,0.185,57.414,1300.4,0.6213,37.323,0.05,5.0,0,0,,,,,,,8.999,0.233,50.831,0.515,1.451,0.475,0.0,0.0,0.062,62.725
1766339193.997606,14.943,7,7,37.316,0.0,0.016,0.185,57.43,1300.7,0.6214,37.316,0.05,5.0,0,0,,,,,,,13.156,0.362,50.775,0.547,1.622,0.817,0.0,0.0,0.892,68.384
1766339194.069607,15.131,7,7,37.314,0.0,0.016,0.185,57.431,1300.3,0.6212,37.314,0.05,5.0,0,0,,,,,,,10.81,0.269,58.037,0.567,1.511,0.509,0.0,0.0,0.067,71.95
1766339194.165309,10.162,7,7,37.326,0.0,0.017,0.185,57.423,1301.2,0.6212,37.326,0.05,5.0,0,0,,,,,,,37.22,0.47,55.201,0.551,1.478,0.505,0.0,0.0,0.064,95.656
1766339194.233909,14.997,7,7,37.306,0.0,0.016,0.186,57.414,1300.1,0.6211,37.306,0.05,5.0,0,0,,,,,,,8.195,0.489,56.83,0.787,1.503,0.507,0.0,0.0,0.066,68.554
1766339194.301794,15.219,7,7,37.314,0.0,0.016,0.185,57.427,1300.6,0.6213,37.314,0.05,5.0,0,0,,,,,,,5.304,0.316,59.468,0.545,1.479,0.502,0.0,0.0,0.055,67.84
1766339194.365721,15.169,7,7,37.311,0.0,0.017,0.185,57.426,1300.2,0.6216,37.311,0.05,5.0,0,0,,,,,,,3.341,0.264,57.379,0.612,1.528,0.512,0.0,0.0,0.066,63.883
1766339194.433608,15.259,7,7,37.318,0.0,0.017,0.186,57.418,1300.5,0.6214,37.318,0.05,5.0,0,0,,,,,,,4.948,0.465,58.801,0.65,2.097,0.611,0.0,0.0,0.071,67.841
1766339194.515078,15.126,7,7,37.311,0.0,0.016,0.185,57.416,1300.4,0.6213,37.311,0.05,5.0,0,0,,,,,,,3.166,0.322,73.302,0.759,2.82,0.737,0.0,0.0,0.089,81.419
1766339194.628058,10.065,7,7,37.315,0.0,0.016,0.186,57.406,1300.8,0.6219,37.315,0.05,5.0,0,0,,,,,,,21.038,0.426,87.689,0.755,2.036,0.681,0.0,0.0,0.068,112.92
1766339194.717217,10.06,7,7,37.305,0.0,0.017,0.185,57.409,1300.6,0.6214,37.305,0.05,5.0,0,0,,,,,,,7.46,0.505,77.164,0.886,2.057,0.72,0.0,0.0,0.075,89.1
1766339194.801949,10.068,7,7,37.309,0.0,0.017,0.185,57.41,1300.9,0.6209,37.309,0.05,5.0,0,0,,,,,,,17.621,0.272,63.531,0.93,1.543,0.531,0.0,0.0,0.063,84.674
1766339194.901585,10.15,7,7,37.325,0.0,0.016,0.186,57.418,1300.3,0.6211,37.325,0.05,5.0,0,0,,,,,,,31.428,0.276,64.947,0.655,1.531,0.517,0.0,0.0,0.056,99.592
1766339194.994851,10.148,7,7,37.306,0.0,0.016,0.185,57.411,1300.2,0.6211,37.306,0.05,5.0,0,0,,,,,,,30.179,0.472,59.421,0.587,1.528,0.635,0.0,0.0,0.062,93.067
1766339195.074941,15.061,7,7,37.319,0.0,0.016,0.185,57.395,1300.3,0.6212,37.319,0.05,5.0,0,0,,,,,,,3.457,0.383,73.203,0.576,1.649,0.523,0.0,0.0,0.065,80.037
1766339195.16955,10.143,6,6,37.915,0.0,0.02,0.219,56.919,1361.8,0.6454,37.915,0.05,5.0,0,0,,,,,,,21.953,0.804,68.757,0.606,1.548,0.549,0.0,0.0,0.071,94.558
1766339195.258672,10.066,7,7,37.303,0.0,0.016,0.185,57.018,1300.6,0.6215,37.303,0.05,5.0,0,0,,,,,,,26.679,0.5,58.618,0.63,1.726,0.575,0.0,0.0,0.066,89.063
1766339195.327499,15.172,7,7,37.321,0.0,0.017,0.186,57.091,1300.8,0.6212,37.321,0.05,5.0,0,0,,,,,,,3.469,0.483,61.504,0.667,1.763,0.59,0.0,0.0,0.078,68.768
1766339195.403899,14.884,7,7,37.314,0.0,0.017,0.187,57.152,1300.1,0.621,37.314,0.05,5.0,0,0,,,,,,,1.802,0.332,70.981,0.633,1.729,0.584,0.0,0.0,0.065,76.316
