#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "extrinsics", "fps", "height", "print_tilt", "rig", "save_poses", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0, "spike_reset_after": 10}, "hud": {"enabled": false}, "logging": {"debug_metrics_csv": "Preliminary_report/runs/720p/base_debug.csv", "poses_csv": "Preliminary_report/runs/720p/base_poses.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "416ced30fbd86be9fd78c0e9845e0c4d470a9880bebda0eb2a612d21823f5dc3"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "d0e4db12a5153c0e7ac3625f5eec478b504b3bfc242bc8f0b4efbd0bfbadb1d7"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766337307.226397}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards,spike_delta_trans_m,spike_delta_rot_deg,spike_trans_thresh_m,spike_rot_thresh_deg,spike_ref_age_frames,spike_ref_frame_idx,t_read_ms,t_gray_ms,t_detect_ms,t_reproj_ms,t_ransac_ms,t_fuse_ms,t_ekf_ms,t_hud_ms,t_log_ms,t_total_ms
1766337315.242815,10.174,6,6,22.505,0.00000,0.046,0.408,16.896,610.0,0.6640,22.505,0.0500,5.000,0,0,,,,,,,63.216,0.233,30.471,0.410,1.252,0.467,0.000,0.000,0.054,96.313
1766337315.312476,14.931,6,6,22.500,0.00000,0.046,0.408,17.746,609.9,0.6645,22.500,0.0500,5.000,0,0,,,,,,,33.800,0.114,33.377,0.443,1.192,0.435,0.000,0.000,0.055,69.580
1766337315.434853,7.612,6,6,22.496,0.00000,0.045,0.408,18.361,610.2,0.6644,22.496,0.0500,5.000,0,0,,,,,,,95.551,0.296,24.205,0.451,1.189,0.426,0.000,0.000,0.059,122.338
1766337315.468155,30.356,7,7,22.581,0.00000,0.042,0.375,17.156,582.4,0.6408,22.581,0.0500,5.000,0,0,,,,,,,6.116,0.127,24.506,0.469,1.329,0.447,0.000,0.000,0.049,33.263
1766337315.502515,30.400,7,7,22.600,0.00000,0.042,0.375,16.333,582.4,0.6404,22.600,0.0500,5.000,0,0,,,,,,,5.710,0.295,25.896,0.466,1.319,0.444,0.000,0.000,0.045,34.322
1766337315.532990,30.196,6,6,22.488,0.00000,0.045,0.407,17.339,609.3,0.6647,22.488,0.0500,5.000,0,0,,,,,,,4.467,0.122,23.525,0.451,1.189,0.418,0.000,0.000,0.051,30.437
1766337315.567196,30.409,6,6,22.484,0.00000,0.046,0.407,18.024,609.9,0.6652,22.484,0.0500,5.000,0,0,,,,,,,6.874,0.149,24.883,0.449,1.166,0.417,0.000,0.000,0.073,34.165
1766337315.601936,30.360,7,7,22.565,0.00000,0.042,0.374,16.946,582.0,0.6409,22.565,0.0500,5.000,0,0,,,,,,,5.604,0.099,26.490,0.476,1.323,0.440,0.000,0.000,0.057,34.696
1766337315.633888,31.827,7,7,22.568,0.00000,0.042,0.376,16.190,582.0,0.6406,22.568,0.0500,5.000,0,0,,,,,,,2.278,0.111,27.065,0.489,1.316,0.439,0.000,0.000,0.050,31.903
1766337315.666579,30.079,6,6,22.494,0.00000,0.046,0.408,17.180,609.7,0.6641,22.494,0.0500,5.000,0,0,,,,,,,3.582,0.238,26.500,0.469,1.174,0.424,0.000,0.000,0.053,32.653
1766337315.701175,30.152,6,6,22.500,0.00000,0.046,0.407,17.933,610.2,0.6654,22.500,0.0500,5.000,0,0,,,,,,,4.047,0.133,28.085,0.462,1.191,0.423,0.000,0.000,0.047,34.548
1766337315.732041,30.777,6,6,22.475,0.00000,0.046,0.406,18.437,609.5,0.6644,22.475,0.0500,5.000,0,0,,,,,,,1.950,0.111,26.412,0.484,1.216,0.435,0.000,0.000,0.048,30.824
1766337315.766389,29.838,6,6,22.497,0.00000,0.046,0.406,18.905,610.0,0.6646,22.497,0.0500,5.000,0,0,,,,,,,4.598,0.279,27.119,0.482,1.195,0.421,0.000,0.000,0.050,34.306
1766337315.799399,30.407,6,6,22.490,0.00000,0.046,0.408,19.241,609.4,0.6644,22.490,0.0500,5.000,0,0,,,,,,,3.140,0.116,27.473,0.438,1.182,0.418,0.000,0.000,0.053,32.971
1766337315.833234,29.015,6,6,22.492,0.00000,0.046,0.408,19.399,609.6,0.6647,22.492,0.0500,5.000,0,0,,,,,,,4.593,0.123,26.774,0.467,1.192,0.429,0.000,0.000,0.055,33.794
1766337315.867951,30.223,7,7,22.568,0.00000,0.042,0.374,17.956,582.2,0.6406,22.568,0.0500,5.000,0,0,,,,,,,3.845,0.129,28.146,0.488,1.359,0.446,0.000,0.000,0.054,34.677
1766337315.899225,30.549,6,6,22.490,0.00000,0.046,0.408,18.521,609.8,0.6652,22.490,0.0500,5.000,0,0,,,,,,,1.862,0.166,26.893,0.454,1.170,0.421,0.000,0.000,0.059,31.233
1766337315.931369,30.074,6,6,22.503,0.00000,0.046,0.408,18.951,609.9,0.6647,22.503,0.0500,5.000,0,0,,,,,,,3.825,0.145,25.789,0.486,1.202,0.424,0.000,0.000,0.059,32.089
1766337315.964414,30.439,6,6,22.470,0.00000,0.046,0.407,19.243,609.4,0.6652,22.470,0.0500,5.000,0,0,,,,,,,4.546,0.143,26.026,0.461,1.179,0.420,0.000,0.000,0.070,33.001
1766337315.998372,30.569,6,6,22.493,0.00000,0.046,0.406,19.421,610.1,0.6645,22.493,0.0500,5.000,0,0,,,,,,,4.214,0.126,27.284,0.467,1.191,0.422,0.000,0.000,0.054,33.916
1766337316.033899,29.937,6,6,22.476,0.00000,0.046,0.407,19.561,609.6,0.6652,22.476,0.0500,5.000,0,0,,,,,,,3.661,0.112,29.430,0.450,1.186,0.424,0.000,0.000,0.054,35.487
1766337316.065759,30.653,7,7,22.568,0.00000,0.042,0.374,17.981,582.3,0.6406,22.568,0.0500,5.000,0,0,,,,,,,0.757,0.250,28.273,0.496,1.324,0.453,0.000,0.000,0.054,31.820
1766337316.097539,29.786,6,6,22.497,0.00000,0.046,0.408,18.548,610.2,0.6646,22.497,0.0500,5.000,0,0,,,,,,,2.470,0.135,26.826,0.441,1.184,0.422,0.000,0.000,0.053,31.739
1766337316.130186,30.464,6,6,22.507,0.00000,0.046,0.408,18.942,609.8,0.6644,22.507,0.0500,5.000,0,0,,,,,,,3.515,0.157,26.683,0.452,1.176,0.415,0.000,0.000,0.054,32.606
1766337316.163726,29.895,6,6,22.497,0.00000,0.046,0.406,19.263,610.1,0.6649,22.497,0.0500,5.000,0,0,,,,,,,4.321,0.134,26.734,0.477,1.200,0.424,0.000,0.000,0.052,33.502
1766337316.195945,31.323,6,6,22.508,0.00000,0.045,0.408,19.448,610.1,0.6647,22.508,0.0500,5.000,0,0,,,,,,,2.704,0.104,27.043,0.489,1.197,0.421,0.000,0.000,0.061,32.178
1766337316.228789,30.725,6,6,22.488,0.00000,0.046,0.406,19.575,610.3,0.6651,22.488,0.0500,5.000,0,0,,,,,,,3.031,0.225,27.297,0.446,1.180,0.420,0.000,0.000,0.052,32.803
1766337316.261884,30.753,6,6,22.500,0.00000,0.046,0.407,19.662,609.6,0.6644,22.500,0.0500,5.000,0,0,,,,,,,2.705,0.286,27.792,0.463,1.183,0.425,0.000,0.000,0.046,33.054
1766337316.297997,30.236,7,7,22.583,0.00000,0.042,0.375,18.048,582.4,0.6405,22.583,0.0500,5.000,0,0,,,,,,,2.684,0.156,30.597,0.526,1.355,0.461,0.000,0.000,0.052,36.073
1766337316.361440,14.758,6,6,22.504,0.00000,0.046,0.407,18.600,610.3,0.6645,22.504,0.0500,5.000,0,0,,,,,,,34.329,0.148,26.500,0.474,1.190,0.482,0.000,0.000,0.057,63.401
1766337316.397397,30.759,7,7,22.579,0.00000,0.042,0.374,17.331,581.9,0.6407,22.579,0.0500,5.000,0,0,,,,,,,3.398,0.239,29.755,0.486,1.331,0.447,0.000,0.000,0.052,35.916
1766337316.461699,15.168,7,7,22.588,0.00000,0.042,0.374,16.450,582.1,0.6402,22.588,0.0500,5.000,0,0,,,,,,,33.372,0.140,28.264,0.467,1.363,0.451,0.000,0.000,0.053,64.262
1766337316.495174,29.990,6,6,22.490,0.00000,0.046,0.406,17.355,609.8,0.6648,22.490,0.0500,5.000,0,0,,,,,,,2.416,0.120,28.539,0.463,1.198,0.430,0.000,0.000,0.055,33.435
1766337316.560234,15.237,6,6,22.500,0.00000,0.046,0.408,18.035,609.9,0.6641,22.500,0.0500,5.000,0,0,,,,,,,34.569,0.271,27.844,0.466,1.230,0.428,0.000,0.000,0.053,65.020
1766337316.592369,31.289,6,6,22.484,0.00000,0.046,0.407,18.572,609.7,0.6651,22.484,0.0500,5.000,0,0,,,,,,,1.466,0.129,28.186,0.451,1.219,0.417,0.000,0.000,0.060,32.092
1766337316.625208,30.102,6,6,22.498,0.00000,0.045,0.409,18.967,610.0,0.6647,22.498,0.0500,5.000,0,0,,,,,,,2.555,0.129,27.752,0.478,1.199,0.476,0.000,0.000,0.054,32.799
1766337316.660354,29.856,7,7,22.598,0.00000,0.042,0.376,17.620,582.3,0.6405,22.598,0.0500,5.000,0,0,,,,,,,3.211,0.299,29.025,0.491,1.342,0.467,0.000,0.000,0.059,35.107
1766337316.723758,15.117,6,6,22.505,0.00000,0.046,0.407,18.268,610.1,0.6646,22.505,0.0500,5.000,0,0,,,,,,,34.215,0.141,26.505,0.633,1.191,0.415,0.000,0.000,0.054,63.364
1766337316.760007,29.545,7,7,22.586,0.00000,0.042,0.374,17.117,581.9,0.6407,22.586,0.0500,5.000,0,0,,,,,,,4.658,0.145,28.842,0.498,1.340,0.458,0.000,0.000,0.053,36.209
1766337316.825225,15.160,6,6,22.492,0.00000,0.046,0.406,17.829,609.7,0.6644,22.492,0.0500,5.000,0,0,,,,,,,34.372,0.109,28.344,0.433,1.239,0.417,0.000,0.000,0.054,65.178
1766337316.857880,30.397,6,6,22.499,0.00000,0.045,0.407,18.419,609.7,0.6640,22.499,0.0500,5.000,0,0,,,,,,,2.051,0.130,28.025,0.553,1.214,0.423,0.000,0.000,0.058,32.613
1766337316.890554,31.259,6,6,22.485,0.00000,0.046,0.407,18.845,609.8,0.6647,22.485,0.0500,5.000,0,0,,,,,,,1.371,0.137,28.547,0.540,1.359,0.434,0.000,0.000,0.056,32.616
1766337316.925441,29.866,7,7,22.583,0.00000,0.042,0.375,17.514,582.2,0.6403,22.583,0.0500,5.000,0,0,,,,,,,2.197,0.131,29.989,0.483,1.340,0.445,0.000,0.000,0.050,34.846
1766337316.989267,15.315,7,7,22.587,0.00000,0.042,0.375,16.565,582.3,0.6404,22.587,0.0500,5.000,0,0,,,,,,,32.605,0.241,28.300,0.494,1.487,0.460,0.000,0.000,0.048,63.785
1766337317.029811,30.727,7,7,22.584,0.00000,0.042,0.373,15.908,582.3,0.6403,22.584,0.0500,5.000,0,0,,,,,,,1.328,0.238,36.500,0.475,1.324,0.443,0.000,0.000,0.045,40.505
1766337317.089140,15.119,6,6,22.502,0.00000,0.045,0.407,16.957,609.9,0.6642,22.502,0.0500,5.000,0,0,,,,,,,26.924,0.129,29.658,0.464,1.417,0.435,0.000,0.000,0.046,59.290
1766337317.156393,14.959,7,7,22.583,0.00000,0.042,0.375,16.194,582.0,0.6409,22.583,0.0500,5.000,0,0,,,,,,,34.290,0.147,29.798,0.525,1.545,0.481,0.000,0.000,0.053,67.060
1766337317.223740,15.248,6,6,22.490,0.00000,0.046,0.408,17.180,609.6,0.6651,22.490,0.0500,5.000,0,0,,,,,,,32.763,0.176,31.912,0.560,1.191,0.428,0.000,0.000,0.054,67.300
1766337317.288940,15.137,6,6,22.503,0.00000,0.046,0.407,17.908,610.4,0.6643,22.503,0.0500,5.000,0,0,,,,,,,31.480,0.139,31.129,0.453,1.186,0.549,0.000,0.000,0.057,65.152
1766337317.357346,15.121,6,6,22.505,0.00000,0.046,0.407,18.471,610.3,0.6647,22.505,0.0500,5.000,0,0,,,,,,,32.417,0.117,33.571,0.437,1.187,0.424,0.000,0.000,0.052,68.360
1766337317.519934,6.017,7,7,22.586,0.00000,0.042,0.375,17.285,582.3,0.6409,22.586,0.0500,5.000,0,0,,,,,,,130.204,0.369,29.391,0.504,1.353,0.449,0.000,0.000,0.058,162.545
1766337317.580143,15.324,6,6,22.495,0.00000,0.046,0.406,17.966,610.0,0.6641,22.495,0.0500,5.000,0,0,,,,,,,32.871,0.146,24.778,0.454,1.199,0.431,0.000,0.000,0.056,60.162
1766337317.613101,29.868,6,6,22.490,0.00000,0.046,0.408,18.518,609.5,0.6649,22.490,0.0500,5.000,0,0,,,,,,,6.143,0.256,24.252,0.439,1.184,0.423,0.000,0.000,0.055,32.910
1766337317.646740,30.645,6,6,22.488,0.00000,0.046,0.407,18.852,609.7,0.6646,22.488,0.0500,5.000,0,0,,,,,,,5.817,0.122,25.419,0.441,1.174,0.415,0.000,0.000,0.052,33.591
1766337317.680503,30.343,6,6,22.479,0.00000,0.046,0.407,19.165,609.4,0.6646,22.479,0.0500,5.000,0,0,,,,,,,5.137,0.298,26.041,0.434,1.172,0.421,0.000,0.000,0.057,33.718
1766337317.712348,30.678,6,6,22.468,0.00000,0.046,0.407,19.312,609.3,0.6655,22.468,0.0500,5.000,0,0,,,,,,,3.969,0.109,25.474,0.425,1.173,0.438,0.000,0.000,0.056,31.799
1766337317.747532,29.680,6,6,22.489,0.00000,0.046,0.406,19.520,609.8,0.6649,22.489,0.0500,5.000,0,0,,,,,,,5.819,0.164,26.286,0.481,1.188,0.421,0.000,0.000,0.621,35.138
1766337317.779288,30.496,6,6,22.490,0.00000,0.046,0.406,19.676,609.6,0.6646,22.490,0.0500,5.000,0,0,,,,,,,3.419,0.116,25.921,0.426,1.196,0.416,0.000,0.000,0.055,31.703
1766337317.812803,30.838,6,6,22.498,0.00000,0.046,0.407,19.834,609.7,0.6645,22.498,0.0500,5.000,0,0,,,,,,,4.098,0.121,26.946,0.495,1.183,0.418,0.000,0.000,0.054,33.470
1766337317.846621,29.540,6,6,22.494,0.00000,0.046,0.410,19.907,609.7,0.6647,22.494,0.0500,5.000,0,0,,,,,,,4.433,0.147,26.958,0.440,1.171,0.413,0.000,0.000,0.056,33.771
1766337317.877997,31.044,6,6,22.508,0.00000,0.046,0.409,19.955,610.1,0.6648,22.508,0.0500,5.000,0,0,,,,,,,2.827,0.129,26.083,0.467,1.192,0.423,0.000,0.000,0.052,31.329
1766337317.913755,30.169,7,7,22.579,0.00000,0.042,0.375,18.250,582.0,0.6407,22.579,0.0500,5.000,0,0,,,,,,,4.552,0.261,28.265,0.541,1.325,0.444,0.000,0.000,0.058,35.664
1766337317.944846,31.129,6,6,22.483,0.00000,0.046,0.407,18.705,609.5,0.6649,22.483,0.0500,5.000,0,0,,,,,,,0.960,0.132,27.642,0.458,1.170,0.420,0.000,0.000,0.052,31.040
1766337317.979464,29.802,7,7,22.586,0.00000,0.042,0.374,17.411,582.4,0.6410,22.586,0.0500,5.000,0,0,,,,,,,3.429,0.120,28.525,0.469,1.317,0.457,0.000,0.000,0.051,34.571
1766337318.012609,29.952,7,7,22.585,0.00000,0.042,0.374,16.486,582.2,0.6415,22.585,0.0500,5.000,0,0,,,,,,,2.199,0.102,28.318,0.500,1.332,0.444,0.000,0.000,0.049,33.100
1766337318.047451,30.854,6,6,22.482,0.00000,0.046,0.406,17.324,609.6,0.6648,22.482,0.0500,5.000,0,0,,,,,,,1.453,0.104,30.615,0.509,1.334,0.473,0.000,0.000,0.060,34.784
1766337318.108805,14.999,6,6,22.493,0.00000,0.046,0.408,18.073,610.0,0.6649,22.493,0.0500,5.000,0,0,,,,,,,33.293,0.147,25.624,0.439,1.179,0.419,0.000,0.000,0.052,61.309
1766337318.141680,31.118,6,6,22.494,0.00000,0.046,0.408,18.634,609.7,0.6651,22.494,0.0500,5.000,0,0,,,,,,,4.081,0.116,26.364,0.446,1.199,0.417,0.000,0.000,0.057,32.836
1766337318.176078,29.570,6,6,22.488,0.00000,0.046,0.406,18.955,609.7,0.6651,22.488,0.0500,5.000,0,0,,,,,,,5.022,0.246,26.866,0.433,1.169,0.417,0.000,0.000,0.052,34.357
1766337318.208772,30.688,6,6,22.506,0.00000,0.045,0.406,19.263,610.4,0.6645,22.506,0.0500,5.000,0,0,,,,,,,3.212,0.275,26.907,0.457,1.176,0.422,0.000,0.000,0.053,32.655
1766337318.244060,30.434,7,7,22.574,0.00000,0.042,0.375,17.827,582.6,0.6408,22.574,0.0500,5.000,0,0,,,,,,,3.374,0.118,29.251,0.479,1.323,0.442,0.000,0.000,0.052,35.249
1766337318.275238,30.111,6,6,22.496,0.00000,0.046,0.406,18.401,610.3,0.6650,22.496,0.0500,5.000,0,0,,,,,,,1.294,0.129,27.409,0.438,1.188,0.412,0.000,0.000,0.058,31.135
1766337318.307472,30.618,6,6,22.478,0.00000,0.045,0.406,18.833,609.9,0.6646,22.478,0.0500,5.000,0,0,,,,,,,2.780,0.297,26.643,0.494,1.331,0.441,0.000,0.000,0.050,32.193
1766337318.340858,29.945,6,6,22.466,0.00000,0.046,0.407,19.127,609.4,0.6649,22.466,0.0500,5.000,0,0,,,,,,,3.941,0.124,26.862,0.514,1.231,0.472,0.000,0.000,0.052,33.347
1766337318.375446,30.981,7,7,22.579,0.00000,0.042,0.374,17.718,582.6,0.6410,22.579,0.0500,5.000,0,0,,,,,,,2.833,0.252,28.914,0.470,1.373,0.452,0.000,0.000,0.051,34.550
1766337318.407233,29.546,6,6,22.503,0.00000,0.046,0.408,18.321,610.0,0.6646,22.503,0.0500,5.000,0,0,,,,,,,2.089,0.141,26.871,0.467,1.410,0.501,0.000,0.000,0.055,31.746
1766337318.442470,30.698,7,7,22.564,0.00000,0.042,0.374,17.121,582.2,0.6414,22.564,0.0500,5.000,0,0,,,,,,,2.878,0.135,29.534,0.563,1.354,0.452,0.000,0.000,0.060,35.196
1766337318.474677,29.970,6,6,22.514,0.00000,0.046,0.408,17.891,610.3,0.6649,22.514,0.0500,5.000,0,0,,,,,,,1.006,0.128,28.680,0.479,1.186,0.422,0.000,0.000,0.050,32.165
1766337318.507533,30.885,6,6,22.495,0.00000,0.045,0.408,18.460,609.5,0.6642,22.495,0.0500,5.000,0,0,,,,,,,1.176,0.117,29.010,0.515,1.336,0.451,0.000,0.000,0.051,32.812
1766337318.541284,30.019,6,6,22.502,0.00000,0.046,0.407,18.860,609.9,0.6646,22.502,0.0500,5.000,0,0,,,,,,,1.635,0.314,29.204,0.673,1.211,0.445,0.000,0.000,0.053,33.710
1766337318.574904,30.594,6,6,22.495,0.00000,0.046,0.405,19.175,609.9,0.6651,22.495,0.0500,5.000,0,0,,,,,,,0.569,0.138,30.507,0.495,1.211,0.437,0.000,0.000,0.061,33.578
1766337318.640587,15.031,6,6,22.497,0.00000,0.046,0.407,19.389,609.9,0.6643,22.497,0.0500,5.000,0,0,,,,,,,33.480,0.167,29.590,0.501,1.223,0.441,0.000,0.000,0.065,65.641
1766337318.705149,15.369,6,6,22.503,0.00000,0.046,0.407,19.518,610.1,0.6650,22.503,0.0500,5.000,0,0,,,,,,,32.860,0.137,29.132,0.461,1.174,0.421,0.000,0.000,0.074,64.517
1766337318.741951,30.394,6,6,22.502,0.00000,0.046,0.406,19.652,610.1,0.6648,22.502,0.0500,5.000,0,0,,,,,,,1.200,0.284,33.025,0.450,1.176,0.422,0.000,0.000,0.053,36.761
1766337318.805022,14.860,6,6,22.500,0.00000,0.046,0.408,19.742,610.0,0.6645,22.500,0.0500,5.000,0,0,,,,,,,31.695,0.152,28.845,0.431,1.220,0.418,0.000,0.000,0.071,63.030
1766337318.840729,30.226,7,7,22.582,0.00000,0.042,0.374,18.171,582.3,0.6406,22.582,0.0500,5.000,0,0,,,,,,,1.705,0.102,31.190,0.593,1.347,0.456,0.000,0.000,0.054,35.664
1766337318.906805,15.094,7,7,22.584,0.00000,0.042,0.373,16.994,582.5,0.6407,22.584,0.0500,5.000,0,0,,,,,,,32.247,0.278,30.941,0.480,1.422,0.450,0.000,0.000,0.055,66.031
1766337318.973610,15.171,7,7,22.595,0.00000,0.042,0.375,16.176,582.4,0.6400,22.595,0.0500,5.000,0,0,,,,,,,32.092,0.144,31.961,0.570,1.327,0.462,0.000,0.000,0.053,66.766
1766337319.038601,15.102,7,7,22.579,0.00000,0.042,0.374,15.630,582.0,0.6407,22.579,0.0500,5.000,0,0,,,,,,,31.496,0.125,30.734,0.484,1.337,0.558,0.000,0.000,0.053,64.947
1766337319.103716,15.128,7,7,22.580,0.00000,0.042,0.375,15.203,582.2,0.6404,22.580,0.0500,5.000,0,0,,,,,,,32.611,0.154,29.818,0.491,1.337,0.454,0.000,0.000,0.052,65.074
1766337319.168733,15.188,7,7,22.572,0.00000,0.042,0.373,14.890,582.0,0.6412,22.572,0.0500,5.000,0,0,,,,,,,33.314,0.298,28.780,0.527,1.354,0.454,0.000,0.000,0.060,64.954
1766337319.201080,30.584,6,6,22.495,0.00000,0.046,0.408,16.172,609.8,0.6644,22.495,0.0500,5.000,0,0,,,,,,,1.011,0.125,28.816,0.456,1.193,0.418,0.000,0.000,0.057,32.303
1766337319.238656,29.461,6,6,22.497,0.00000,0.046,0.407,17.154,609.9,0.6642,22.497,0.0500,5.000,0,0,,,,,,,2.611,0.137,32.503,0.449,1.192,0.438,0.000,0.000,0.050,37.534
1766337319.304902,15.614,7,7,22.583,0.00000,0.042,0.373,16.299,582.2,0.6409,22.583,0.0500,5.000,0,0,,,,,,,29.084,0.271,34.281,0.493,1.329,0.452,0.000,0.000,0.056,66.207
1766337319.372161,14.837,6,6,22.505,0.00000,0.046,0.408,17.291,609.9,0.6646,22.505,0.0500,5.000,0,0,,,,,,,30.235,0.110,34.333,0.451,1.185,0.614,0.000,0.000,0.054,67.218
1766337319.438126,15.280,6,6,22.494,0.00000,0.046,0.407,18.005,609.6,0.6647,22.494,0.0500,5.000,0,0,,,,,,,28.418,0.132,35.061,0.465,1.216,0.426,0.000,0.000,0.052,65.920
1766337319.560218,7.548,6,6,22.498,0.00000,0.046,0.408,18.522,609.8,0.6640,22.498,0.0500,5.000,0,0,,,,,,,94.943,0.156,24.625,0.484,1.201,0.446,0.000,0.000,0.041,122.056
1766337319.593682,31.017,7,7,22.585,0.00000,0.042,0.374,17.254,582.2,0.6416,22.585,0.0500,5.000,0,0,,,,,,,5.086,0.131,25.657,0.504,1.333,0.451,0.000,0.000,0.046,33.423
1766337319.627506,29.483,7,7,22.572,0.00000,0.042,0.373,16.361,581.8,0.6404,22.572,0.0500,5.000,0,0,,,,,,,5.540,0.117,25.634,0.493,1.346,0.448,0.000,0.000,0.052,33.783
1766337319.661494,30.196,7,7,22.577,0.00000,0.042,0.374,15.746,582.5,0.6414,22.577,0.0500,5.000,0,0,,,,,,,4.834,0.138,26.478,0.496,1.331,0.450,0.000,0.000,0.059,33.947
1766337319.692927,29.899,6,6,22.482,0.00000,0.046,0.408,16.890,609.8,0.6641,22.482,0.0500,5.000,0,0,,,,,,,4.288,0.120,24.644,0.467,1.189,0.421,0.000,0.000,0.051,31.392
1766337319.727559,30.379,6,6,22.483,0.00000,0.045,0.407,17.703,609.1,0.6644,22.483,0.0500,5.000,0,0,,,,,,,5.776,0.203,26.366,0.419,1.166,0.413,0.000,0.000,0.050,34.591
1766337319.761178,30.439,7,7,22.562,0.00000,0.042,0.372,16.672,582.0,0.6411,22.562,0.0500,5.000,0,0,,,,,,,3.998,0.125,26.917,0.469,1.372,0.443,0.000,0.000,0.053,33.580
1766337319.795052,30.539,7,7,22.591,0.00000,0.042,0.375,15.986,582.7,0.6408,22.591,0.0500,5.000,0,0,,,,,,,3.123,0.245,27.887,0.535,1.364,0.462,0.000,0.000,0.058,33.833
1766337319.826870,30.301,7,7,22.584,0.00000,0.042,0.376,15.488,582.2,0.6410,22.584,0.0500,5.000,0,0,,,,,,,2.250,0.134,26.890,0.486,1.361,0.443,0.000,0.000,0.054,31.777
1766337319.858763,31.035,7,7,22.589,0.00000,0.042,0.373,15.157,582.4,0.6410,22.589,0.0500,5.000,0,0,,,,,,,2.655,0.255,26.385,0.519,1.349,0.450,0.000,0.000,0.055,31.854
1766337319.891072,30.208,6,6,22.484,0.00000,0.045,0.408,16.418,609.4,0.6642,22.484,0.0500,5.000,0,0,,,,,,,3.864,0.130,25.722,0.678,1.187,0.426,0.000,0.000,0.048,32.268
1766337319.924017,29.295,6,6,22.481,0.00000,0.046,0.408,17.405,609.5,0.6651,22.481,0.0500,5.000,0,0,,,,,,,5.691,0.120,24.564,0.462,1.415,0.439,0.000,0.000,0.053,32.904
1766337319.956896,32.048,6,6,22.504,0.00000,0.046,0.406,18.091,610.0,0.6649,22.504,0.0500,5.000,0,0,,,,,,,3.949,0.123,26.233,0.427,1.440,0.454,0.000,0.000,0.055,32.838
1766337319.989839,29.904,6,6,22.500,0.00000,0.046,0.407,18.561,609.8,0.6647,22.500,0.0500,5.000,0,0,,,,,,,4.511,0.117,25.651,0.437,1.531,0.448,0.000,0.000,0.053,32.903
1766337320.024789,30.711,7,7,22.585,0.00000,0.042,0.375,17.356,582.6,0.6402,22.585,0.0500,5.000,0,0,,,,,,,4.129,0.120,27.936,0.612,1.380,0.448,0.000,0.000,0.065,34.910
1766337320.057950,29.578,7,7,22.582,0.00000,0.042,0.374,16.374,582.5,0.6411,22.582,0.0500,5.000,0,0,,,,,,,2.986,0.254,27.160,0.721,1.337,0.449,0.000,0.000,0.053,33.119
1766337320.091600,31.312,7,7,22.586,0.00000,0.042,0.376,15.735,582.4,0.6413,22.586,0.0500,5.000,0,0,,,,,,,1.763,0.171,29.139,0.506,1.353,0.458,0.000,0.000,0.056,33.608
1766337320.123728,30.317,6,6,22.497,0.00000,0.046,0.408,16.844,609.7,0.6648,22.497,0.0500,5.000,0,0,,,,,,,1.097,0.243,28.110,0.468,1.421,0.467,0.000,0.000,0.053,32.086
