#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0, "spike_reset_after": 10}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "Preliminary_report/runs/720p/debug_metrics_dotec_c920_1280x720.csv", "poses_csv": "Preliminary_report/runs/720p/poses_dotec_c920_1280x720.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "416ced30fbd86be9fd78c0e9845e0c4d470a9880bebda0eb2a612d21823f5dc3"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "d0e4db12a5153c0e7ac3625f5eec478b504b3bfc242bc8f0b4efbd0bfbadb1d7"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766334362.5657961}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards,spike_delta_trans_m,spike_delta_rot_deg,spike_trans_thresh_m,spike_rot_thresh_deg,spike_ref_age_frames,spike_ref_frame_idx
1766335707.616588,15.187,7,7,22.539,0.00000,0.041,0.391,14.635,581.1,0.6390,22.539,0.0500,5.000,0,0,,,,,,,19.870,0.119,26.254,0.483,1.320,0.433,0.000,17.737,0.056,66.425
1766335707.684564,15.145,7,7,22.533,0.00000,0.041,0.391,14.629,581.1,0.6390,22.533,0.0500,5.000,0,0,,,,,,,19.377,0.119,28.296,0.496,1.325,0.444,0.000,17.594,0.055,67.874
1766335707.750811,15.153,7,7,22.527,0.00000,0.041,0.392,14.606,580.6,0.6381,22.527,0.0500,5.000,0,0,,,,,,,17.420,0.128,28.667,0.485,1.311,0.443,0.000,17.517,0.055,66.182
1766335707.816231,15.054,7,7,22.527,0.00000,0.041,0.392,14.660,580.2,0.6381,22.527,0.0500,5.000,0,0,,,,,,,17.585,0.131,27.675,0.470,1.324,0.433,0.000,17.509,0.053,65.339
1766335707.882321,15.292,7,7,22.538,0.00000,0.041,0.394,14.661,580.5,0.6381,22.538,0.0500,5.000,0,0,,,,,,,17.553,0.126,28.425,0.473,1.316,0.437,0.000,17.453,0.055,66.002
1766335707.947083,15.032,7,7,22.537,0.00000,0.041,0.393,14.681,580.7,0.6385,22.537,0.0500,5.000,0,0,,,,,,,17.976,0.107,26.660,0.500,1.361,0.440,0.000,17.402,0.056,64.662
1766335708.011964,15.378,7,7,22.516,0.00000,0.041,0.393,14.744,580.8,0.6384,22.516,0.0500,5.000,0,0,,,,,,,18.247,0.129,26.508,0.473,1.325,0.435,0.000,17.464,0.053,64.787
1766335708.079358,14.955,7,7,22.544,0.00000,0.041,0.390,14.703,581.4,0.6388,22.544,0.0500,5.000,0,0,,,,,,,20.218,0.137,26.908,0.472,1.302,0.431,0.000,17.575,0.083,67.287
1766335708.148961,15.237,7,7,22.527,0.00000,0.041,0.391,14.666,580.9,0.6384,22.527,0.0500,5.000,0,0,,,,,,,18.487,0.159,30.774,0.560,1.356,0.450,0.000,17.515,0.056,69.528
1766335708.214149,15.504,7,7,22.535,0.00000,0.041,0.392,14.613,581.6,0.6396,22.535,0.0500,5.000,0,0,,,,,,,10.842,0.341,31.148,0.519,1.322,0.450,0.000,17.714,0.062,62.572
1766335708.282303,14.720,7,7,22.523,0.00000,0.041,0.393,14.652,580.6,0.6388,22.523,0.0500,5.000,0,0,,,,,,,16.112,0.170,31.670,0.478,1.308,0.438,0.000,17.659,0.061,68.060
1766335708.347654,15.147,7,7,22.507,0.00000,0.041,0.393,14.658,580.4,0.6389,22.507,0.0500,5.000,0,0,,,,,,,13.979,0.148,30.985,0.513,1.320,0.436,0.000,17.636,0.078,65.259
1766335708.414288,15.163,7,7,22.532,0.00000,0.041,0.391,14.655,581.2,0.6391,22.532,0.0500,5.000,0,0,,,,,,,14.574,0.155,31.754,0.511,1.314,0.442,0.000,17.566,0.054,66.536
1766335708.480732,15.273,7,7,22.518,0.00000,0.041,0.390,14.632,580.9,0.6396,22.518,0.0500,5.000,0,0,,,,,,,13.417,0.344,32.223,0.499,1.317,0.454,0.000,17.855,0.063,66.348
1766335708.547112,15.004,7,7,22.534,0.00000,0.041,0.391,14.617,581.0,0.6396,22.534,0.0500,5.000,0,0,,,,,,,13.624,0.145,32.498,0.512,1.329,0.439,0.000,17.515,0.063,66.285
1766335708.610567,15.087,7,7,22.518,0.00000,0.041,0.393,14.665,580.4,0.6382,22.518,0.0500,5.000,0,0,,,,,,,13.526,0.102,29.794,0.458,1.302,0.463,0.000,17.497,0.059,63.361
1766335708.676525,15.067,7,7,22.516,0.00000,0.041,0.393,14.679,580.3,0.6386,22.516,0.0500,5.000,0,0,,,,,,,16.464,0.120,29.309,0.506,1.341,0.444,0.000,17.471,0.065,65.884
1766335708.743598,14.988,7,7,22.519,0.00000,0.041,0.394,14.700,580.5,0.6384,22.519,0.0500,5.000,0,0,,,,,,,17.217,0.117,29.571,0.479,1.305,0.446,0.000,17.626,0.064,66.986
1766335708.806237,15.356,7,7,22.539,0.00000,0.041,0.391,14.687,581.0,0.6390,22.539,0.0500,5.000,0,0,,,,,,,15.259,0.136,27.179,0.477,1.316,0.435,0.000,17.526,0.063,62.548
1766335708.872118,15.078,7,7,22.507,0.00000,0.041,0.393,14.658,580.6,0.6394,22.507,0.0500,5.000,0,0,,,,,,,18.955,0.137,26.730,0.473,1.303,0.432,0.000,17.560,0.060,65.803
1766335708.940732,15.420,7,7,22.512,0.00000,0.041,0.394,14.668,580.6,0.6388,22.512,0.0500,5.000,0,0,,,,,,,17.931,0.106,30.413,0.519,1.328,0.460,0.000,17.561,0.060,68.540
1766335709.010461,14.871,7,7,22.532,0.00000,0.041,0.393,14.687,580.6,0.6392,22.532,0.0500,5.000,0,0,,,,,,,16.548,0.116,32.911,0.465,1.336,0.440,0.000,17.595,0.060,69.638
1766335709.076785,15.181,7,7,22.513,0.00000,0.041,0.392,14.718,580.1,0.6392,22.513,0.0500,5.000,0,0,,,,,,,12.684,0.156,33.336,0.514,1.333,0.462,0.000,17.537,0.053,66.230
1766335709.145437,15.263,7,7,22.512,0.00000,0.041,0.392,14.686,580.6,0.6387,22.512,0.0500,5.000,0,0,,,,,,,11.900,0.243,36.427,0.474,1.316,0.440,0.000,17.536,0.067,68.574
1766335709.266680,7.612,7,7,22.547,0.00000,0.041,0.391,14.683,581.1,0.6390,22.547,0.0500,5.000,0,0,,,,,,,74.601,0.178,26.061,0.486,1.322,0.437,0.000,17.847,0.059,121.145
1766335709.331090,15.035,7,7,22.526,0.00000,0.041,0.391,14.628,581.3,0.6397,22.526,0.0500,5.000,0,0,,,,,,,19.885,0.145,24.132,0.485,1.311,0.449,0.000,17.698,0.063,64.324
1766335709.399311,15.046,7,7,22.518,0.00000,0.041,0.391,14.591,580.7,0.6396,22.518,0.0500,5.000,0,0,,,,,,,21.900,0.125,26.270,0.483,1.303,0.437,0.000,17.352,0.062,68.098
1766335709.466489,15.236,7,7,22.507,0.00000,0.041,0.390,14.573,580.7,0.6395,22.507,0.0500,5.000,0,0,,,,,,,19.311,0.157,27.593,0.486,1.308,0.440,0.000,17.430,0.177,67.057
1766335709.529967,15.387,7,7,22.552,0.00000,0.041,0.391,14.544,581.1,0.6389,22.552,0.0500,5.000,0,0,,,,,,,17.074,0.118,26.198,0.475,1.310,0.430,0.000,17.493,0.060,63.310
1766335709.596928,14.966,7,7,22.513,0.00000,0.041,0.392,14.588,580.7,0.6387,22.513,0.0500,5.000,0,0,,,,,,,20.504,0.184,26.231,0.468,1.296,0.432,0.000,17.554,0.057,66.881
1766335709.664483,14.990,7,7,22.528,0.00000,0.041,0.392,14.625,580.9,0.6388,22.528,0.0500,5.000,0,0,,,,,,,20.231,0.339,26.977,0.485,1.318,0.441,0.000,17.444,0.062,67.451
1766335709.729905,15.494,7,7,22.530,0.00000,0.041,0.390,14.602,581.1,0.6393,22.530,0.0500,5.000,0,0,,,,,,,17.241,0.117,27.831,0.484,1.324,0.439,0.000,17.663,0.069,65.334
1766335709.794482,15.226,7,7,22.526,0.00000,0.041,0.393,14.646,580.8,0.6381,22.526,0.0500,5.000,0,0,,,,,,,17.493,0.116,26.786,0.477,1.301,0.437,0.000,17.672,0.059,64.493
1766335709.860786,15.314,7,7,22.529,0.00000,0.041,0.391,14.602,581.0,0.6396,22.529,0.0500,5.000,0,0,,,,,,,18.220,0.112,27.857,0.490,1.291,0.432,0.000,17.616,0.054,66.223
1766335709.926225,15.077,7,7,22.526,0.00000,0.041,0.390,14.596,580.9,0.6390,22.526,0.0500,5.000,0,0,,,,,,,18.222,0.110,26.889,0.488,1.309,0.431,0.000,17.673,0.060,65.336
1766335709.992575,15.120,7,7,22.526,0.00000,0.041,0.392,14.594,580.8,0.6388,22.526,0.0500,5.000,0,0,,,,,,,18.921,0.126,27.302,0.520,1.304,0.436,0.000,17.419,0.062,66.249
1766335710.060192,15.183,7,7,22.537,0.00000,0.041,0.392,14.586,580.7,0.6387,22.537,0.0500,5.000,0,0,,,,,,,18.417,0.318,28.705,0.493,1.333,0.438,0.000,17.561,0.058,67.485
1766335710.125603,15.025,7,7,22.536,0.00000,0.041,0.393,14.587,580.9,0.6384,22.536,0.0500,5.000,0,0,,,,,,,17.391,0.111,27.681,0.477,1.291,0.446,0.000,17.693,0.069,65.325
1766335710.189957,15.249,7,7,22.522,0.00000,0.041,0.393,14.638,580.6,0.6382,22.522,0.0500,5.000,0,0,,,,,,,17.562,0.121,26.674,0.473,1.307,0.439,0.000,17.486,0.060,64.273
1766335710.257472,15.087,7,7,22.511,0.00000,0.041,0.393,14.652,580.3,0.6391,22.511,0.0500,5.000,0,0,,,,,,,19.498,0.327,27.638,0.476,1.301,0.434,0.000,17.535,0.063,67.433
1766335710.324116,15.125,7,7,22.526,0.00000,0.041,0.393,14.674,580.3,0.6391,22.526,0.0500,5.000,0,0,,,,,,,18.090,0.122,28.334,0.480,1.328,0.438,0.000,17.539,0.064,66.560
1766335710.390382,15.161,7,7,22.540,0.00000,0.041,0.391,14.656,581.0,0.6395,22.540,0.0500,5.000,0,0,,,,,,,17.402,0.136,28.754,0.472,1.299,0.434,0.000,17.470,0.060,66.181
1766335710.456194,15.085,7,7,22.511,0.00000,0.041,0.394,14.680,580.5,0.6384,22.511,0.0500,5.000,0,0,,,,,,,17.443,0.131,28.331,0.465,1.298,0.436,0.000,17.399,0.074,65.738
1766335710.523622,15.055,7,7,22.512,0.00000,0.041,0.392,14.695,580.6,0.6389,22.512,0.0500,5.000,0,0,,,,,,,18.042,0.129,29.274,0.469,1.300,0.439,0.000,17.477,0.060,67.346
1766335710.589987,15.151,7,7,22.508,0.00000,0.041,0.393,14.711,580.5,0.6389,22.508,0.0500,5.000,0,0,,,,,,,16.618,0.133,29.628,0.473,1.307,0.439,0.000,17.471,0.062,66.286
1766335710.656527,15.111,7,7,22.534,0.00000,0.041,0.394,14.727,580.6,0.6378,22.534,0.0500,5.000,0,0,,,,,,,16.417,0.126,29.913,0.476,1.311,0.443,0.000,17.545,0.059,66.448
1766335710.721633,15.157,7,7,22.523,0.00000,0.041,0.391,14.704,581.2,0.6386,22.523,0.0500,5.000,0,0,,,,,,,15.874,0.122,29.188,0.457,1.303,0.434,0.000,17.456,0.056,65.034
1766335710.788333,15.198,7,7,22.525,0.00000,0.041,0.394,14.721,580.7,0.6382,22.525,0.0500,5.000,0,0,,,,,,,16.571,0.318,29.788,0.488,1.304,0.439,0.000,17.511,0.061,66.633
1766335710.853953,15.066,7,7,22.523,0.00000,0.041,0.394,14.741,580.3,0.6384,22.523,0.0500,5.000,0,0,,,,,,,16.239,0.100,29.281,0.487,1.296,0.444,0.000,17.485,0.061,65.545
1766335710.918085,15.061,7,7,22.528,0.00000,0.041,0.391,14.727,580.9,0.6388,22.528,0.0500,5.000,0,0,,,,,,,17.018,0.099,27.136,0.462,1.313,0.449,0.000,17.346,0.082,64.059
1766335710.983422,15.199,7,7,22.510,0.00000,0.041,0.392,14.689,580.3,0.6390,22.510,0.0500,5.000,0,0,,,,,,,18.680,0.142,26.612,0.462,1.302,0.435,0.000,17.409,0.059,65.255
1766335711.053052,15.114,7,7,22.531,0.00000,0.041,0.394,14.729,580.7,0.6383,22.531,0.0500,5.000,0,0,,,,,,,19.373,0.124,29.956,0.491,1.360,0.473,0.000,17.431,0.059,69.422
1766335711.121847,15.217,7,7,22.531,0.00000,0.041,0.392,14.731,580.8,0.6389,22.531,0.0500,5.000,0,0,,,,,,,15.590,0.332,32.980,0.500,1.317,0.444,0.000,17.337,0.059,68.718
1766335711.194386,15.614,7,7,22.515,0.00000,0.041,0.393,14.772,580.4,0.6389,22.515,0.0500,5.000,0,0,,,,,,,10.832,0.166,40.011,0.620,1.532,0.544,0.000,18.493,0.066,72.456
1766335711.263559,14.881,7,7,22.525,0.00000,0.041,0.390,14.705,580.9,0.6391,22.525,0.0500,5.000,0,0,,,,,,,5.479,0.158,42.325,0.578,1.531,0.521,0.000,18.249,0.057,69.077
1766335711.343850,10.231,7,7,22.531,0.00000,0.041,0.391,14.665,581.2,0.6393,22.531,0.0500,5.000,0,0,,,,,,,34.045,0.131,25.937,0.518,1.326,0.443,0.000,17.580,0.060,80.197
1766335711.411687,14.877,7,7,22.512,0.00000,0.041,0.393,14.682,580.7,0.6396,22.512,0.0500,5.000,0,0,,,,,,,20.988,0.130,26.726,0.516,1.325,0.440,0.000,17.406,0.059,67.755
1766335711.479719,15.118,7,7,22.532,0.00000,0.041,0.392,14.676,581.1,0.6393,22.532,0.0500,5.000,0,0,,,,,,,19.296,0.137,28.421,0.482,1.306,0.442,0.000,17.648,0.063,67.948
1766335711.545495,15.165,7,7,22.538,0.00000,0.041,0.393,14.692,581.0,0.6385,22.538,0.0500,5.000,0,0,,,,,,,17.206,0.166,28.512,0.487,1.317,0.443,0.000,17.327,0.068,65.694
1766335711.613431,15.084,7,7,22.521,0.00000,0.041,0.394,14.712,580.5,0.6382,22.521,0.0500,5.000,0,0,,,,,,,17.731,0.090,30.248,0.457,1.307,0.442,0.000,17.378,0.060,67.861
1766335711.676355,15.161,7,7,22.516,0.00000,0.041,0.390,14.681,580.9,0.6390,22.516,0.0500,5.000,0,0,,,,,,,15.744,0.156,26.982,0.458,1.300,0.433,0.000,17.554,0.057,62.837
1766335711.744963,15.106,7,7,22.523,0.00000,0.041,0.394,14.684,580.7,0.6383,22.523,0.0500,5.000,0,0,,,,,,,19.029,0.143,29.424,0.498,1.316,0.452,0.000,17.455,0.062,68.533
1766335711.810023,15.179,7,7,22.537,0.00000,0.041,0.394,14.739,580.9,0.6380,22.537,0.0500,5.000,0,0,,,,,,,16.297,0.105,28.630,0.533,1.331,0.440,0.000,17.429,0.063,64.981
1766335711.876007,15.220,7,7,22.521,0.00000,0.041,0.392,14.748,580.4,0.6385,22.521,0.0500,5.000,0,0,,,,,,,16.943,0.337,28.655,0.500,1.310,0.443,0.000,17.495,0.065,65.906
1766335711.942558,15.095,7,7,22.527,0.00000,0.041,0.394,14.795,580.5,0.6391,22.527,0.0500,5.000,0,0,,,,,,,17.215,0.183,28.975,0.491,1.313,0.439,0.000,17.624,0.059,66.479
1766335712.008908,15.169,7,7,22.524,0.00000,0.041,0.392,14.756,580.8,0.6392,22.524,0.0500,5.000,0,0,,,,,,,16.582,0.117,29.253,0.514,1.302,0.440,0.000,17.845,0.060,66.272
1766335712.075214,15.121,7,7,22.521,0.00000,0.042,0.393,14.782,580.5,0.6385,22.521,0.0500,5.000,0,0,,,,,,,16.352,0.120,29.539,0.498,1.341,0.451,0.000,17.694,0.059,66.214
1766335712.139775,15.101,7,7,22.532,0.00000,0.041,0.393,14.770,580.8,0.6384,22.532,0.0500,5.000,0,0,,,,,,,16.267,0.142,28.189,0.492,1.307,0.439,0.000,17.413,0.063,64.470
1766335712.205285,15.225,7,7,22.510,0.00000,0.041,0.393,14.800,580.4,0.6391,22.510,0.0500,5.000,0,0,,,,,,,17.388,0.123,28.065,0.501,1.308,0.440,0.000,17.389,0.048,65.421
1766335712.273038,15.032,7,7,22.517,0.00000,0.041,0.394,14.780,580.6,0.6387,22.517,0.0500,5.000,0,0,,,,,,,18.415,0.109,29.168,0.498,1.311,0.459,0.000,17.496,0.065,67.676
1766335712.337912,15.048,7,7,22.545,0.00000,0.041,0.392,14.738,581.2,0.6394,22.545,0.0500,5.000,0,0,,,,,,,17.092,0.120,27.453,0.500,1.372,0.459,0.000,17.531,0.077,64.774
1766335712.404111,15.220,7,7,22.521,0.00000,0.041,0.394,14.742,580.5,0.6381,22.521,0.0500,5.000,0,0,,,,,,,17.947,0.121,27.964,0.489,1.363,0.466,0.000,17.550,0.067,66.123
1766335712.470883,15.114,7,7,22.535,0.00000,0.041,0.391,14.722,581.1,0.6386,22.535,0.0500,5.000,0,0,,,,,,,17.913,0.129,28.833,0.484,1.309,0.441,0.000,17.368,0.063,66.701
1766335712.538194,15.125,7,7,22.529,0.00000,0.041,0.392,14.752,580.6,0.6386,22.529,0.0500,5.000,0,0,,,,,,,17.259,0.125,29.890,0.471,1.331,0.451,0.000,17.499,0.058,67.238
1766335712.603120,15.154,7,7,22.515,0.00000,0.041,0.391,14.717,580.4,0.6388,22.515,0.0500,5.000,0,0,,,,,,,15.936,0.111,28.920,0.478,1.304,0.443,0.000,17.440,0.062,64.853
1766335712.669743,15.025,7,7,22.522,0.00000,0.041,0.391,14.700,580.9,0.6385,22.522,0.0500,5.000,0,0,,,,,,,17.570,0.354,28.698,0.489,1.308,0.453,0.000,17.456,0.062,66.544
1766335712.733101,15.473,7,7,22.522,0.00000,0.041,0.393,14.707,580.5,0.6392,22.522,0.0500,5.000,0,0,,,,,,,15.568,0.123,27.713,0.464,1.305,0.431,0.000,17.455,0.056,63.280
1766335712.800939,15.177,7,7,22.520,0.00000,0.041,0.392,14.702,580.4,0.6385,22.520,0.0500,5.000,0,0,,,,,,,18.110,0.347,29.470,0.495,1.310,0.458,0.000,17.358,0.060,67.770
1766335712.865617,15.181,7,7,22.502,0.00000,0.041,0.392,14.694,580.3,0.6389,22.502,0.0500,5.000,0,0,,,,,,,16.136,0.104,28.425,0.465,1.364,0.430,0.000,17.448,0.067,64.601
1766335712.931839,15.037,7,7,22.506,0.00000,0.041,0.393,14.713,580.0,0.6383,22.506,0.0500,5.000,0,0,,,,,,,17.937,0.131,28.216,0.454,1.302,0.431,0.000,17.412,0.059,66.109
1766335712.996268,15.255,7,7,22.525,0.00000,0.041,0.392,14.727,580.7,0.6386,22.525,0.0500,5.000,0,0,,,,,,,17.294,0.118,26.924,0.486,1.311,0.435,0.000,17.568,0.060,64.353
1766335713.062270,15.116,7,7,22.529,0.00000,0.041,0.393,14.713,580.8,0.6393,22.529,0.0500,5.000,0,0,,,,,,,19.002,0.107,27.067,0.468,1.291,0.433,0.000,17.326,0.060,65.908
1766335713.130567,15.216,7,7,22.539,0.00000,0.041,0.391,14.689,581.1,0.6390,22.539,0.0500,5.000,0,0,,,,,,,18.714,0.102,29.454,0.508,1.323,0.440,0.000,17.447,0.056,68.196
1766335713.201672,15.032,7,7,22.525,0.00000,0.041,0.392,14.698,580.3,0.6384,22.525,0.0500,5.000,0,0,,,,,,,16.956,0.147,33.760,0.491,1.330,0.445,0.000,17.680,0.060,71.023
1766335713.265770,15.197,7,7,22.524,0.00000,0.041,0.393,14.722,580.5,0.6390,22.524,0.0500,5.000,0,0,,,,,,,11.667,0.108,32.124,0.507,1.323,0.444,0.000,17.601,0.060,64.024
1766335713.333418,15.168,7,7,22.529,0.00000,0.041,0.392,14.725,580.6,0.6383,22.529,0.0500,5.000,0,0,,,,,,,13.481,0.124,34.329,0.475,1.303,0.432,0.000,17.211,0.058,67.561
1766335713.422856,10.187,7,7,22.516,0.00000,0.041,0.390,14.708,580.8,0.6388,22.516,0.0500,5.000,0,0,,,,,,,44.017,0.120,25.324,0.483,1.299,0.435,0.000,17.485,0.057,89.372
1766335713.490330,15.165,7,7,22.499,0.00000,0.041,0.391,14.611,580.7,0.6393,22.499,0.0500,5.000,0,0,,,,,,,20.511,0.150,26.911,0.475,1.306,0.435,0.000,17.392,0.065,67.397
1766335713.555701,15.122,7,7,22.526,0.00000,0.041,0.392,14.593,580.8,0.6397,22.526,0.0500,5.000,0,0,,,,,,,19.156,0.128,25.939,0.489,1.306,0.440,0.000,17.606,0.061,65.282
1766335713.621715,15.397,7,7,22.542,0.00000,0.041,0.391,14.596,581.0,0.6387,22.542,0.0500,5.000,0,0,,,,,,,18.741,0.157,27.018,0.474,1.293,0.431,0.000,17.602,0.057,65.935
1766335713.689660,14.943,7,7,22.516,0.00000,0.041,0.390,14.564,581.0,0.6397,22.516,0.0500,5.000,0,0,,,,,,,19.644,0.340,27.702,0.499,1.309,0.438,0.000,17.712,0.060,67.858
1766335713.754389,15.367,7,7,22.529,0.00000,0.041,0.390,14.560,580.7,0.6387,22.529,0.0500,5.000,0,0,,,,,,,16.773,0.112,27.834,0.533,1.316,0.441,0.000,17.429,0.045,64.644
1766335713.822781,14.806,7,7,22.515,0.00000,0.041,0.392,14.605,580.6,0.6387,22.515,0.0500,5.000,0,0,,,,,,,19.589,0.120,28.375,0.625,1.321,0.445,0.000,17.628,0.048,68.308
1766335713.889480,15.196,7,7,22.527,0.00000,0.041,0.392,14.620,580.8,0.6389,22.527,0.0500,5.000,0,0,,,,,,,16.998,0.121,28.187,0.529,1.364,0.456,0.000,18.719,0.061,66.612
1766335713.955875,15.163,7,7,22.520,0.00000,0.041,0.391,14.599,581.2,0.6393,22.520,0.0500,5.000,0,0,,,,,,,16.247,0.182,28.892,0.555,1.348,0.473,0.000,18.336,0.069,66.303
1766335714.022750,14.988,7,7,22.521,0.00000,0.041,0.390,14.637,580.5,0.6388,22.521,0.0500,5.000,0,0,,,,,,,16.572,0.219,29.803,0.551,1.338,0.450,0.000,17.638,0.053,66.786
1766335714.087447,15.383,7,7,22.520,0.00000,0.041,0.393,14.682,580.6,0.6384,22.520,0.0500,5.000,0,0,,,,,,,14.706,0.166,29.208,0.531,1.345,0.448,0.000,17.965,0.063,64.605
1766335714.162142,14.271,7,7,22.530,0.00000,0.041,0.394,14.703,580.7,0.6388,22.530,0.0500,5.000,0,0,,,,,,,20.010,0.141,33.925,0.521,1.313,0.453,0.000,17.931,0.065,74.527
1766335714.226085,15.983,7,7,22.523,0.00000,0.041,0.394,14.734,580.9,0.6386,22.523,0.0500,5.000,0,0,,,,,,,7.911,0.173,34.851,0.510,1.327,0.440,0.000,18.378,0.060,63.815
1766335714.282444,15.244,7,7,22.545,0.00000,0.041,0.393,14.726,581.2,0.6387,22.545,0.0500,5.000,0,0,,,,,,,9.600,0.179,26.579,0.487,1.296,0.434,0.000,17.469,0.059,56.258
1766335714.351044,15.106,7,7,22.525,0.00000,0.041,0.393,14.730,580.6,0.6387,22.525,0.0500,5.000,0,0,,,,,,,19.442,0.331,29.012,0.527,1.347,0.445,0.000,17.164,0.068,68.501
1766335714.416060,15.128,7,7,22.518,0.00000,0.041,0.394,14.751,580.5,0.6386,22.518,0.0500,5.000,0,0,,,,,,,16.960,0.168,27.740,0.520,1.330,0.441,0.000,17.542,0.067,64.937
1766335714.483409,15.021,7,7,22.538,0.00000,0.041,0.391,14.732,580.7,0.6386,22.538,0.0500,5.000,0,0,,,,,,,18.520,0.144,28.615,0.494,1.306,0.444,0.000,17.521,0.062,67.272
1766335714.549806,15.218,7,7,22.518,0.00000,0.041,0.394,14.744,580.4,0.6388,22.518,0.0500,5.000,0,0,,,,,,,16.875,0.141,29.396,0.472,1.309,0.453,0.000,17.437,0.068,66.313
1766335714.616399,15.115,7,7,22.528,0.00000,0.041,0.392,14.721,580.9,0.6391,22.528,0.0500,5.000,0,0,,,,,,,16.655,0.113,29.863,0.465,1.313,0.442,0.000,17.454,0.058,66.522
1766335714.680501,15.204,7,7,22.513,0.00000,0.041,0.393,14.742,580.6,0.6389,22.513,0.0500,5.000,0,0,,,,,,,15.804,0.137,27.954,0.575,1.323,0.434,0.000,17.546,0.067,64.003
1766335714.747100,15.058,7,7,22.522,0.00000,0.041,0.395,14.762,580.5,0.6384,22.522,0.0500,5.000,0,0,,,,,,,18.128,0.141,27.980,0.541,1.362,0.449,0.000,17.655,0.071,66.506
1766335714.814147,15.170,7,7,22.531,0.00000,0.041,0.394,14.761,580.9,0.6385,22.531,0.0500,5.000,0,0,,,,,,,17.456,0.322,29.068,0.556,1.309,0.454,0.000,17.581,0.064,66.970
1766335714.880668,14.959,7,7,22.514,0.00000,0.041,0.393,14.721,580.2,0.6389,22.514,0.0500,5.000,0,0,,,,,,,17.249,0.159,29.079,0.484,1.304,0.456,0.000,17.483,0.059,66.435
1766335714.946204,15.341,7,7,22.515,0.00000,0.041,0.391,14.708,580.6,0.6391,22.515,0.0500,5.000,0,0,,,,,,,15.930,0.327,29.270,0.485,1.312,0.444,0.000,17.474,0.068,65.466
1766335715.010301,15.196,7,7,22.523,0.00000,0.041,0.393,14.718,580.5,0.6382,22.523,0.0500,5.000,0,0,,,,,,,16.198,0.221,27.371,0.487,1.323,0.439,0.000,17.721,0.092,64.019
1766335715.073846,15.078,7,7,22.528,0.00000,0.041,0.394,14.731,580.8,0.6385,22.528,0.0500,5.000,0,0,,,,,,,18.286,0.140,26.047,0.488,1.307,0.440,0.000,16.416,0.056,63.337
1766335715.144392,15.238,7,7,22.518,0.00000,0.041,0.393,14.725,580.4,0.6386,22.518,0.0500,5.000,0,0,,,,,,,20.488,0.182,29.834,0.484,1.313,0.439,0.000,17.499,0.057,70.454
1766335715.216635,15.108,7,7,22.548,0.00000,0.041,0.393,14.711,581.2,0.6390,22.548,0.0500,5.000,0,0,,,,,,,16.127,0.169,35.775,0.503,1.321,0.445,0.000,17.582,0.061,72.142
